timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y,drone2_control_z,attachment_point2_x,attachment_point2_y,drone3_pose_x,drone3_pose_y,drone3_pose_z,drone3_velocity_x,drone3_velocity_y,drone3_velocity_z,cable3_tension,drone3_control_x,drone3_control_y,drone3_control_z,attachment_point3_x,attachment_point3_y
1756772717.363391,0.192449,-0.000014,-1.014077,-0.006489,0.396816,-0.046024,-0.002624,-0.080040,0.079049,-0.465168,0.000409,0.183369,-0.007550,-0.000681,-0.721873,0.708534,0.399912,-0.036280,0.015909,-0.078341,0.079012,-0.387350,0.246684,0.197779,-0.007550,-0.000681,-0.732683,-0.699148,0.402748,-0.037154,-0.022377,-0.080300,0.079458,-0.390933,-0.237630,0.201773,-0.007550,-0.000681
1756772717.514426,0.190651,-0.000014,-1.018267,-0.006633,0.388760,-0.037851,0.000164,-0.081461,0.079279,-0.463012,0.001391,0.188754,-0.009348,-0.000681,-0.725887,0.709539,0.391465,-0.035945,0.007785,-0.088001,0.079184,-0.375243,0.241090,0.226003,-0.009348,-0.000681,-0.735162,-0.702341,0.393935,-0.023049,-0.027345,-0.084823,0.079718,-0.383494,-0.235828,0.217546,-0.009348,-0.000681
1756772717.661592,0.188313,-0.000014,-1.022494,-0.006228,0.380182,-0.037515,-0.002139,-0.061570,0.079361,-0.477957,0.002737,0.146836,-0.011686,-0.000681,-0.729465,0.710650,0.382194,-0.030732,0.013377,-0.071393,0.079169,-0.389854,0.249557,0.189062,-0.011686,-0.000681,-0.738588,-0.704170,0.384460,-0.032822,-0.008636,-0.076190,0.079789,-0.390729,-0.238483,0.201159,-0.011686,-0.000681
1756772717.830232,0.183897,-0.000014,-1.027565,-0.007068,0.372905,-0.044046,-0.010241,-0.062017,0.079203,-0.476576,0.004671,0.151201,-0.016102,-0.000681,-0.733453,0.712556,0.373646,-0.033755,0.018083,-0.071607,0.079047,-0.381188,0.258807,0.194212,-0.016102,-0.000681,-0.743069,-0.704978,0.375825,-0.054224,0.005911,-0.064548,0.079547,-0.393831,-0.253367,0.175230,-0.016102,-0.000681
1756772717.999481,0.180176,-0.000014,-1.032928,-0.008618,0.365765,-0.047452,-0.009254,-0.061187,0.079323,-0.476059,0.009059,0.152641,-0.019823,-0.000681,-0.737468,0.714815,0.365429,-0.035882,0.015018,-0.067625,0.079157,-0.386704,0.254636,0.188756,-0.019823,-0.000681,-0.749341,-0.705230,0.368305,-0.044798,-0.010325,-0.062542,0.079738,-0.398103,-0.247138,0.174484,-0.019823,-0.000681
1756772718.170934,0.175169,-0.000014,-1.038913,-0.009092,0.356645,-0.040380,-0.000470,-0.066703,0.079199,-0.470007,0.013595,0.170045,-0.024829,-0.000681,-0.742664,0.716413,0.355622,-0.039275,0.006054,-0.070035,0.079081,-0.384280,0.248719,0.201176,-0.024829,-0.000681,-0.754715,-0.706952,0.358834,-0.031081,-0.015719,-0.069496,0.079720,-0.391761,-0.238465,0.199153,-0.024829,-0.000681
1756772718.338639,0.170858,-0.000014,-1.044139,-0.009243,0.349100,-0.044421,-0.001389,-0.060957,0.079145,-0.473877,0.007837,0.159348,-0.029140,-0.000681,-0.747321,0.717497,0.347424,-0.037866,0.009702,-0.067686,0.079027,-0.379195,0.258405,0.198599,-0.029140,-0.000681,-0.758766,-0.708601,0.350569,-0.029475,-0.015524,-0.068332,0.079645,-0.385985,-0.247114,0.199885,-0.029140,-0.000681
1756772718.509112,0.166668,-0.000014,-1.050297,-0.009371,0.341703,-0.046307,-0.003477,-0.046574,0.079381,-0.482895,0.008678,0.129416,-0.033331,-0.000681,-0.752557,0.718947,0.338851,-0.038279,0.012026,-0.056993,0.079170,-0.387340,0.262437,0.176346,-0.033331,-0.000681,-0.764213,-0.709987,0.342633,-0.048664,-0.003244,-0.050848,0.079832,-0.400683,-0.253358,0.158953,-0.033331,-0.000681
1756772718.682550,0.160472,-0.000014,-1.056267,-0.010030,0.336111,-0.053841,-0.009350,-0.049499,0.079120,-0.480199,0.005924,0.139225,-0.039527,-0.000681,-0.757291,0.720654,0.331992,-0.039966,0.017842,-0.057614,0.078974,-0.385040,0.261795,0.182240,-0.039527,-0.000681,-0.770558,-0.710219,0.336647,-0.050790,-0.007317,-0.054600,0.079685,-0.396963,-0.250009,0.172973,-0.039527,-0.000681
1756772718.852364,0.154936,-0.000014,-1.063282,-0.010636,0.328755,-0.045149,-0.000546,-0.053626,0.079262,-0.476305,0.004667,0.152055,-0.045063,-0.000681,-0.763216,0.722284,0.323949,-0.043243,0.005098,-0.056607,0.079086,-0.384325,0.261759,0.183794,-0.045063,-0.000681,-0.776566,-0.711499,0.328272,-0.038938,-0.008823,-0.061894,0.079724,-0.388765,-0.245191,0.196842,-0.045063,-0.000681
1756772719.016236,0.150482,-0.000014,-1.068578,-0.010639,0.323099,-0.046212,-0.000656,-0.041153,0.079300,-0.484101,0.005181,0.125016,-0.049517,-0.000681,-0.768102,0.723025,0.317460,-0.039546,0.007478,-0.053370,0.079103,-0.385424,0.263496,0.178947,-0.049517,-0.000681,-0.780883,-0.712791,0.320923,-0.033746,-0.013368,-0.060781,0.079699,-0.388241,-0.244788,0.198371,-0.049517,-0.000681
1756772719.188768,0.144970,-0.000014,-1.074512,-0.010692,0.318487,-0.050447,0.001848,-0.035492,0.079263,-0.486784,0.005559,0.114106,-0.055029,-0.000681,-0.773078,0.724064,0.311526,-0.044556,0.009862,-0.044345,0.079019,-0.391801,0.266770,0.159152,-0.055029,-0.000681,-0.785287,-0.714730,0.315075,-0.047148,-0.013478,-0.040176,0.079665,-0.405123,-0.253121,0.147680,-0.055029,-0.000681
1756772719.349850,0.137747,-0.000014,-1.082233,-0.011002,0.313978,-0.058654,-0.006806,-0.032950,0.079258,-0.487670,0.004917,0.110280,-0.062252,-0.000681,-0.779397,0.726146,0.305603,-0.042352,0.020887,-0.042058,0.079073,-0.392868,0.266658,0.156693,-0.062252,-0.000681,-0.792433,-0.716238,0.309430,-0.051923,-0.008869,-0.044256,0.079764,-0.402294,-0.248497,0.162523,-0.062252,-0.000681
1756772719.513064,0.131292,-0.000014,-1.088961,-0.011676,0.309668,-0.053161,-0.002473,-0.035334,0.079207,-0.485784,-0.002335,0.118381,-0.068707,-0.000681,-0.784713,0.727868,0.300701,-0.045209,0.010291,-0.041729,0.079054,-0.391889,0.266886,0.158743,-0.068707,-0.000681,-0.798026,-0.717291,0.303795,-0.045076,-0.008475,-0.049333,0.079640,-0.397017,-0.245047,0.179819,-0.068707,-0.000681
1756772719.673279,0.125556,-0.000014,-1.095255,-0.011838,0.305616,-0.050723,-0.002242,-0.031111,0.079240,-0.487654,-0.005579,0.110311,-0.074443,-0.000681,-0.790145,0.728836,0.295785,-0.042941,0.008071,-0.036673,0.079054,-0.395143,0.268017,0.148436,-0.074443,-0.000681,-0.803437,-0.718433,0.297914,-0.042080,-0.011705,-0.049021,0.079635,-0.396631,-0.243251,0.183080,-0.074443,-0.000681
1756772719.842107,0.119922,-0.000014,-1.101599,-0.011924,0.302438,-0.054775,0.000517,-0.024494,0.079341,-0.490732,-0.005555,0.095694,-0.080077,-0.000681,-0.795616,0.729992,0.291858,-0.047202,0.010106,-0.031207,0.079146,-0.397954,0.270451,0.135991,-0.080077,-0.000681,-0.808280,-0.720105,0.293155,-0.043706,-0.017332,-0.029286,0.079678,-0.411509,-0.251201,0.132528,-0.080077,-0.000681
1756772720.009198,0.111146,-0.000014,-1.109955,-0.011783,0.299842,-0.065171,-0.001961,-0.017905,0.079153,-0.493236,-0.009585,0.081502,-0.088853,-0.000681,-0.802574,0.731700,0.288195,-0.049728,0.017262,-0.026127,0.079041,-0.395073,0.279097,0.126594,-0.088853,-0.000681,-0.815486,-0.722209,0.289454,-0.054177,-0.012438,-0.027518,0.079680,-0.407119,-0.258167,0.132705,-0.088853,-0.000681
1756772720.175230,0.103909,-0.000014,-1.117526,-0.012124,0.297298,-0.060913,-0.002822,-0.022961,0.079177,-0.490733,-0.008214,0.095557,-0.096090,-0.000681,-0.808357,0.733941,0.284923,-0.048231,0.015134,-0.028514,0.079124,-0.392747,0.278247,0.135396,-0.096090,-0.000681,-0.821856,-0.723533,0.285705,-0.050471,-0.009896,-0.033499,0.079679,-0.402549,-0.254506,0.152275,-0.096090,-0.000681
1756772720.334340,0.096068,-0.000014,-1.125730,-0.012485,0.294215,-0.057048,-0.002864,-0.021174,0.079196,-0.491269,-0.003581,0.092987,-0.103931,-0.000681,-0.814886,0.735518,0.280851,-0.045283,0.009610,-0.027585,0.079092,-0.398474,0.270476,0.134413,-0.103931,-0.000681,-0.828690,-0.724901,0.280949,-0.047342,-0.009513,-0.029098,0.079642,-0.411601,-0.245796,0.142038,-0.103931,-0.000681
1756772720.501611,0.089171,-0.000014,-1.132746,-0.012853,0.292563,-0.062288,-0.002094,-0.004759,0.079183,-0.497142,-0.009471,0.052760,-0.110828,-0.000681,-0.820769,0.736880,0.278009,-0.051824,0.012568,-0.022398,0.079103,-0.394778,0.280746,0.123841,-0.110828,-0.000681,-0.834633,-0.726613,0.278177,-0.050809,-0.016052,-0.020664,0.079723,-0.411097,-0.256918,0.122476,-0.110828,-0.000681
1756772720.669851,0.081130,-0.000014,-1.140964,-0.013127,0.292423,-0.071670,-0.002469,-0.001816,0.079224,-0.497824,-0.011062,0.045629,-0.118869,-0.000681,-0.827209,0.738470,0.275942,-0.055720,0.016740,-0.014288,0.079069,-0.398211,0.284417,0.102662,-0.118869,-0.000681,-0.840891,-0.728633,0.276360,-0.056457,-0.016447,-0.014645,0.079729,-0.415000,-0.257522,0.107078,-0.118869,-0.000681
1756772720.847417,0.072540,-0.000014,-1.149319,-0.013492,0.291717,-0.067389,-0.003600,-0.008646,0.079144,-0.495805,-0.011955,0.063797,-0.127459,-0.000681,-0.833758,0.740583,0.273999,-0.053349,0.017024,-0.017970,0.079060,-0.395523,0.283524,0.114809,-0.127459,-0.000681,-0.847498,-0.730467,0.274195,-0.054505,-0.014644,-0.020807,0.079661,-0.411458,-0.254024,0.127211,-0.127459,-0.000681
1756772721.020082,0.063477,-0.000014,-1.158615,-0.013998,0.290480,-0.065752,-0.002906,-0.004019,0.079175,-0.497089,-0.012334,0.052813,-0.136522,-0.000681,-0.840995,0.742769,0.271639,-0.051565,0.013909,-0.012112,0.079099,-0.397717,0.286054,0.099998,-0.136522,-0.000681,-0.855188,-0.732264,0.271185,-0.054566,-0.011483,-0.021337,0.079686,-0.411417,-0.251832,0.131620,-0.136522,-0.000681
1756772721.194490,0.054088,-0.000014,-1.168103,-0.014442,0.290585,-0.068338,-0.003627,0.006973,0.079196,-0.499293,-0.010201,0.024750,-0.145911,-0.000681,-0.848477,0.744769,0.270281,-0.055726,0.015041,-0.006166,0.079106,-0.400754,0.286847,0.084374,-0.145911,-0.000681,-0.862918,-0.734101,0.269606,-0.058693,-0.016707,-0.003892,0.079690,-0.421938,-0.255437,0.082010,-0.145911,-0.000681
1756772721.359982,0.043169,-0.000014,-1.178678,-0.014938,0.292012,-0.079322,-0.003151,0.008701,0.079134,-0.499574,-0.009231,0.019719,-0.156830,-0.000681,-0.856707,0.747274,0.269597,-0.060333,0.019172,-0.006326,0.079084,-0.399486,0.287962,0.086582,-0.156830,-0.000681,-0.871502,-0.736555,0.269096,-0.061316,-0.017569,-0.006118,0.079710,-0.420706,-0.254493,0.090867,-0.156830,-0.000681
1756772721.542472,0.033889,-0.000014,-1.187899,-0.015391,0.292629,-0.074116,-0.004346,0.003082,0.079132,-0.498742,-0.008651,0.034553,-0.166110,-0.000681,-0.863712,0.749519,0.268637,-0.057297,0.017854,-0.009173,0.079088,-0.398310,0.286733,0.095591,-0.166110,-0.000681,-0.878627,-0.738603,0.268086,-0.058559,-0.017167,-0.009854,0.079682,-0.420471,-0.250133,0.103175,-0.166110,-0.000681
1756772721.721215,0.023586,-0.000014,-1.198092,-0.016006,0.293112,-0.073166,-0.004101,0.006360,0.079108,-0.499277,-0.007615,0.026084,-0.176413,-0.000681,-0.871579,0.751987,0.267548,-0.056263,0.017518,-0.003835,0.079103,-0.400720,0.287654,0.081745,-0.176413,-0.000681,-0.886936,-0.740762,0.266648,-0.059070,-0.014057,-0.010650,0.079696,-0.420986,-0.247073,0.108318,-0.176413,-0.000681
1756772721.864429,0.013026,-0.000014,-1.208558,-0.016612,0.294457,-0.074636,-0.005128,0.016357,0.079113,-0.499929,0.008501,-0.001865,-0.186973,-0.000681,-0.879682,0.754390,0.267322,-0.059689,0.017106,0.001624,0.079122,-0.412387,0.275134,0.065140,-0.186973,-0.000681,-0.895444,-0.742914,0.266425,-0.064622,-0.017197,0.002900,0.079723,-0.438315,-0.231328,0.066121,-0.186973,-0.000681
1756772722.030923,0.002904,-0.000014,-1.218379,-0.017153,0.296913,-0.085103,-0.004068,0.020512,0.079091,-0.499785,-0.003182,-0.014505,-0.197095,-0.000681,-0.887121,0.756740,0.267611,-0.063314,0.021181,0.001049,0.079103,-0.408346,0.280637,0.067097,-0.197095,-0.000681,-0.903367,-0.745001,0.266727,-0.066349,-0.017637,0.000651,0.079722,-0.435853,-0.233681,0.073692,-0.197095,-0.000681
1756772722.199865,-0.007299,-0.000014,-1.228443,-0.017612,0.298838,-0.080751,-0.004217,0.013016,0.079097,-0.499905,-0.008828,0.005732,-0.207298,-0.000681,-0.894612,0.759193,0.267430,-0.061335,0.019264,-0.003071,0.079091,-0.399779,0.288723,0.082590,-0.207298,-0.000681,-0.911143,-0.747154,0.266587,-0.064302,-0.017747,-0.002535,0.079686,-0.436222,-0.228312,0.087357,-0.207298,-0.000681
1756772722.393333,-0.017033,-0.000014,-1.237947,-0.018144,0.300278,-0.078680,-0.004989,0.011911,0.079072,-0.499869,-0.008968,0.008623,-0.217032,-0.000681,-0.901857,0.761502,0.267094,-0.057920,0.020811,-0.000514,0.079095,-0.398397,0.292283,0.076536,-0.217032,-0.000681,-0.918804,-0.749252,0.266423,-0.063074,-0.016573,0.003785,0.079709,-0.421442,-0.260403,0.068658,-0.217032,-0.000681
1756772722.559971,-0.030266,-0.000014,-1.250862,-0.018776,0.302713,-0.080183,-0.002741,0.019994,0.079046,-0.499748,0.001519,-0.016254,-0.230265,-0.000681,-0.911791,0.764507,0.267630,-0.064311,0.016425,0.006807,0.079108,-0.406430,0.286337,0.053217,-0.230265,-0.000681,-0.929634,-0.751704,0.267654,-0.069680,-0.013576,0.007948,0.079764,-0.448366,-0.214643,0.054619,-0.230265,-0.000681
1756772722.720363,-0.040953,-0.000014,-1.261248,-0.019137,0.305767,-0.088996,-0.003507,0.024856,0.079044,-0.498949,0.004943,-0.032081,-0.240952,-0.000681,-0.919765,0.766804,0.268491,-0.066114,0.020547,0.005424,0.079097,-0.409300,0.281375,0.057565,-0.240952,-0.000681,-0.938198,-0.753386,0.268475,-0.071881,-0.014927,0.005191,0.079717,-0.451783,-0.204659,0.064029,-0.240952,-0.000681
1756772722.873125,-0.051447,-0.000014,-1.271627,-0.019586,0.308313,-0.084931,-0.003838,0.018716,0.079079,-0.499735,0.004373,-0.016185,-0.251445,-0.000681,-0.927574,0.769173,0.268911,-0.064842,0.019183,0.002980,0.079098,-0.408907,0.280077,0.066075,-0.251445,-0.000681,-0.946734,-0.755243,0.268885,-0.070590,-0.014975,0.002562,0.079727,-0.452980,-0.198615,0.073859,-0.251445,-0.000681
1756772723.031852,-0.061915,-0.000014,-1.281689,-0.020132,0.310392,-0.083583,-0.005082,0.016125,0.079028,-0.499873,0.006096,-0.010002,-0.261914,-0.000681,-0.935117,0.771657,0.269217,-0.060190,0.022736,0.002687,0.079085,-0.408400,0.280505,0.067398,-0.261914,-0.000681,-0.955236,-0.756981,0.269387,-0.065379,-0.020231,0.006016,0.079719,-0.456457,-0.194400,0.062853,-0.261914,-0.000681
1756772723.211711,-0.072388,-0.000014,-1.291839,-0.020786,0.312713,-0.085470,-0.003789,0.025274,0.079004,-0.498133,0.019621,-0.038628,-0.272387,-0.000681,-0.942635,0.774320,0.270042,-0.065906,0.020154,0.008033,0.079112,-0.406515,0.287230,0.047778,-0.272387,-0.000681,-0.963676,-0.758992,0.270679,-0.073482,-0.013497,0.011785,0.079765,-0.455746,-0.201739,0.041201,-0.272387,-0.000681
1756772723.401994,-0.085225,-0.000014,-1.304526,-0.021146,0.316590,-0.092430,-0.002161,0.025752,0.079073,-0.497834,0.019253,-0.043059,-0.285224,-0.000681,-0.952044,0.777037,0.271310,-0.068697,0.020359,0.008582,0.079082,-0.383245,0.317556,0.048449,-0.285224,-0.000681,-0.974319,-0.760572,0.272279,-0.078403,-0.010620,0.009789,0.079707,-0.432871,-0.245400,0.049984,-0.285224,-0.000681
1756772723.590735,-0.098010,-0.000014,-1.316950,-0.021442,0.319730,-0.087053,-0.001935,0.019918,0.079067,-0.498967,0.017153,-0.027995,-0.298009,-0.000681,-0.961685,0.779697,0.272235,-0.070146,0.016720,0.005583,0.079089,-0.380414,0.319306,0.058319,-0.298009,-0.000681,-0.985334,-0.762010,0.273405,-0.079142,-0.009506,0.008027,0.079690,-0.434830,-0.240501,0.056350,-0.298009,-0.000681
1756772723.784208,-0.110499,-0.000014,-1.329122,-0.021814,0.322409,-0.087615,-0.002708,0.020427,0.079062,-0.498850,0.012475,-0.031759,-0.310498,-0.000681,-0.970993,0.782350,0.272958,-0.063727,0.020389,0.005235,0.079089,-0.377938,0.321977,0.059754,-0.310498,-0.000681,-0.996065,-0.763513,0.274566,-0.072439,-0.013681,0.010694,0.079691,-0.438976,-0.234856,0.047169,-0.310498,-0.000681
1756772723.924494,-0.125118,-0.000014,-1.343300,-0.022040,0.326018,-0.091328,-0.000259,0.026661,0.079053,-0.497011,0.006970,-0.054611,-0.325117,-0.000681,-0.981688,0.785635,0.274484,-0.068218,0.022142,0.011552,0.079109,-0.392475,0.307412,0.039092,-0.325117,-0.000681,-1.008532,-0.765312,0.276878,-0.081229,-0.008418,0.016671,0.079703,-0.454331,-0.207316,0.025274,-0.325117,-0.000681
1756772724.066138,-0.134778,-0.000014,-1.352671,-0.022006,0.328568,-0.095296,0.000409,0.022907,0.079052,-0.495167,0.052959,-0.045244,-0.334777,-0.000681,-0.988394,0.788002,0.275498,-0.066581,0.024118,0.008960,0.079104,-0.423788,0.261380,0.046434,-0.334777,-0.000681,-1.016709,-0.766393,0.278561,-0.081842,-0.012582,0.015956,0.079683,-0.481934,-0.130978,0.026181,-0.334777,-0.000681
1756772724.193544,-0.146334,-0.000014,-1.363729,-0.021948,0.331004,-0.090271,0.000522,0.018370,0.078996,-0.494927,0.063535,-0.033048,-0.346333,-0.000681,-0.996470,0.790729,0.276371,-0.069475,0.020572,0.005878,0.079088,-0.426804,0.254590,0.056160,-0.346333,-0.000681,-1.026432,-0.767976,0.280332,-0.082485,-0.011226,0.013403,0.079705,-0.484168,-0.120385,0.034657,-0.346333,-0.000681
1756772724.324446,-0.155652,-0.000014,-1.372730,-0.021890,0.332870,-0.089662,-0.000529,0.020048,0.078969,-0.493788,0.068106,-0.040368,-0.355651,-0.000681,-1.003171,0.792908,0.276927,-0.064431,0.022682,0.004725,0.079101,-0.426392,0.254204,0.060930,-0.355651,-0.000681,-1.034380,-0.769116,0.281579,-0.077499,-0.011403,0.011243,0.079712,-0.483212,-0.121292,0.043198,-0.355651,-0.000681
1756772724.457107,-0.164912,-0.000014,-1.381891,-0.021923,0.335070,-0.092888,-0.000265,0.022733,0.079011,-0.492995,0.065875,-0.051773,-0.364910,-0.000681,-1.009472,0.795240,0.277512,-0.064389,0.023841,0.008975,0.079092,-0.422238,0.263671,0.047770,-0.364910,-0.000681,-1.041945,-0.770491,0.282881,-0.078593,-0.013395,0.017098,0.079711,-0.484675,-0.121068,0.021507,-0.364910,-0.000681
1756772724.599012,-0.174600,-0.000014,-1.391196,-0.022077,0.337535,-0.094628,0.000382,0.027403,0.078993,-0.490245,0.069621,-0.069884,-0.374599,-0.000681,-1.016031,0.797771,0.278554,-0.067900,0.024288,0.010430,0.079111,-0.420981,0.266593,0.042349,-0.374599,-0.000681,-1.050161,-0.771711,0.284807,-0.087024,-0.007521,0.019660,0.079734,-0.483841,-0.125737,0.010230,-0.374599,-0.000681
1756772724.740626,-0.184480,-0.000014,-1.400751,-0.021798,0.340025,-0.094277,0.005681,0.021428,0.078988,-0.491858,0.073010,-0.053207,-0.384479,-0.000681,-1.022982,0.799933,0.279480,-0.071893,0.017997,0.007982,0.079087,-0.399447,0.296672,0.050263,-0.384479,-0.000681,-1.059104,-0.772040,0.286576,-0.090337,-0.001515,0.016223,0.079670,-0.484989,-0.119423,0.023021,-0.384479,-0.000681
