timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y,drone2_control_z,attachment_point2_x,attachment_point2_y
1756897491.948711,0.200014,-0.000014,-0.893615,-0.000405,0.488472,0.006390,-0.000119,-0.055403,0.055724,-0.497349,0.003871,0.051187,0.000015,-0.000680,-0.632485,0.632468,0.481737,0.003741,-0.004360,-0.048316,0.055263,-0.366253,0.335317,0.059364,0.000015,-0.000680
1756897492.091589,0.200014,-0.000014,-0.893615,-0.000405,0.488472,0.006390,-0.000119,-0.055403,0.056001,-0.473533,-0.148779,0.060330,0.000015,-0.000680,-0.632485,0.632468,0.481737,0.003741,-0.004360,-0.048316,0.055644,-0.315788,0.384658,0.048114,0.000015,-0.000680
1756897492.238604,0.200014,-0.000014,-0.893327,-0.000410,0.486310,0.007652,-0.000094,-0.053230,0.055698,-0.497981,-0.004379,0.044737,0.000015,-0.000680,-0.632356,0.632334,0.479855,0.002775,-0.002514,-0.046012,0.055311,-0.357475,0.345580,0.053355,0.000015,-0.000680
1756897492.360728,0.200014,-0.000014,-0.892697,-0.000409,0.480474,0.005687,-0.000220,-0.045478,0.054653,-0.497739,-0.041549,0.029580,0.000015,-0.000680,-0.631798,0.631817,0.474501,0.021066,-0.019733,-0.054094,0.054548,-0.315307,0.381064,0.074358,0.000015,-0.000680
1756897492.497996,0.200014,-0.000014,-0.891219,-0.000357,0.476176,0.011765,-0.002586,-0.065529,0.054298,-0.492511,-0.028559,0.081321,0.000015,-0.000680,-0.630930,0.631060,0.469819,-0.001126,0.000268,-0.057086,0.053966,-0.324850,0.370519,0.085281,0.000015,-0.000680
1756897492.622516,0.200014,-0.000014,-0.892438,-0.000135,0.468794,-0.025466,-0.002396,-0.060445,0.054176,-0.494126,-0.019385,0.074188,0.000015,-0.000680,-0.633173,0.632686,0.462791,-0.025965,0.023705,-0.061193,0.054294,-0.433358,0.227856,0.101330,0.000015,-0.000680
1756897492.735314,0.200014,-0.000014,-0.895563,-0.001459,0.462356,-0.031305,-0.020922,-0.064872,0.054406,-0.463099,-0.154157,0.108624,0.000015,-0.000680,-0.635678,0.635337,0.456371,-0.029927,0.030237,-0.067460,0.054701,-0.468535,0.131323,0.115209,0.000015,-0.000680
1756897492.831670,0.200014,-0.000014,-0.898229,-0.002436,0.457152,-0.036693,-0.006709,-0.065672,0.055703,-0.462218,-0.155844,0.110363,0.000015,-0.000680,-0.638202,0.637789,0.450872,-0.027252,0.027008,-0.070881,0.055969,-0.462738,0.142795,0.124798,0.000015,-0.000680
1756897492.921757,0.200014,-0.000014,-0.901377,-0.002928,0.451651,-0.039174,-0.005575,-0.072640,0.054728,-0.459181,-0.158115,0.120708,0.000015,-0.000680,-0.639800,0.639609,0.444863,-0.012036,0.018848,-0.078314,0.055154,-0.450381,0.162247,0.144618,0.000015,-0.000680
1756897493.059381,0.200014,-0.000014,-0.903356,-0.003182,0.447119,-0.020376,-0.003717,-0.073489,0.055239,-0.481604,-0.087337,0.102070,0.000015,-0.000680,-0.640408,0.640708,0.440606,-0.014624,0.021418,-0.064331,0.055310,-0.486935,0.039709,0.106682,0.000015,-0.000680
1756897493.159948,0.200014,-0.000014,-0.907898,-0.003768,0.440594,-0.050443,-0.004676,-0.045935,0.056195,-0.466428,-0.159003,0.084773,0.000015,-0.000680,-0.642670,0.644392,0.435177,-0.037843,0.040196,-0.032729,0.056246,-0.459815,0.192041,0.043039,0.000015,-0.000680
1756897493.277147,0.200014,-0.000014,-0.912399,-0.003721,0.437208,-0.061147,-0.005816,-0.037356,0.056491,-0.499299,0.009300,0.032241,0.000015,-0.000680,-0.646718,0.647059,0.432408,-0.058541,0.029005,-0.039177,0.057105,-0.363707,0.337305,0.063382,0.000015,-0.000680
1756897493.404137,0.200014,-0.000014,-0.917480,-0.004605,0.434171,-0.066121,-0.015010,-0.040906,0.058124,-0.498081,0.010895,0.042761,0.000015,-0.000680,-0.651597,0.649269,0.428767,-0.063752,0.024849,-0.051143,0.058427,-0.358034,0.338867,0.083438,0.000015,-0.000680
1756897493.522930,0.200014,-0.000014,-0.923565,-0.006515,0.429486,-0.059756,-0.024117,-0.051001,0.059211,-0.494783,-0.029006,0.065979,0.000015,-0.000680,-0.656925,0.651670,0.423320,-0.051457,0.021533,-0.053910,0.059205,-0.388709,0.298815,0.098191,0.000015,-0.000680
1756897493.644382,0.200014,-0.000014,-0.929345,-0.008548,0.424367,-0.046060,-0.012258,-0.041516,0.061669,-0.497117,0.032324,0.043658,0.000015,-0.000680,-0.661944,0.652664,0.419014,-0.057707,0.012631,-0.022776,0.060890,-0.384763,0.318005,0.029280,0.000015,-0.000680
1756897493.772265,0.200014,-0.000014,-0.933996,-0.010268,0.422069,-0.066849,-0.029009,-0.016577,0.061397,-0.499214,0.028131,-0.004827,0.000015,-0.000680,-0.667101,0.654561,0.417971,-0.068594,0.026572,-0.008229,0.061365,-0.387663,0.315720,-0.003183,0.000015,-0.000680
1756897493.889625,0.200014,-0.000014,-0.941406,-0.011888,0.421204,-0.080369,-0.010623,-0.005403,0.063119,-0.498267,-0.010164,-0.041154,0.000015,-0.000680,-0.674229,0.658049,0.417636,-0.070564,0.044428,-0.004532,0.063059,-0.391782,0.310471,-0.012400,0.000015,-0.000680
1756897494.016222,0.200014,-0.000014,-0.949876,-0.012513,0.420589,-0.078732,-0.009876,-0.011647,0.065331,-0.498011,-0.032828,-0.030795,0.000015,-0.000680,-0.681324,0.662620,0.416369,-0.069016,0.044424,-0.019109,0.065266,-0.408634,0.287299,0.022450,0.000015,-0.000680
1756897494.164396,0.200014,-0.000014,-0.957893,-0.014110,0.418622,-0.075541,-0.027912,-0.027521,0.067720,-0.498752,-0.012562,0.021226,0.000015,-0.000680,-0.687723,0.666547,0.414327,-0.064236,0.036960,-0.016743,0.067006,-0.393609,0.308458,0.014725,0.000015,-0.000680
1756897494.302613,0.200014,-0.000014,-0.964506,-0.015448,0.416600,-0.063045,-0.009724,-0.008064,0.070477,-0.498196,-0.033769,-0.026651,0.000015,-0.000680,-0.694235,0.669713,0.413886,-0.070306,0.034136,0.001830,0.069721,-0.416213,0.275846,-0.029254,0.000015,-0.000680
1756897494.415509,0.199829,-0.000014,-0.971909,-0.016789,0.416313,-0.052757,-0.010702,0.000424,0.071126,-0.497546,0.043815,-0.022930,-0.000169,-0.000680,-0.702137,0.673142,0.414219,-0.061027,0.024685,0.006506,0.071044,-0.407364,0.286480,-0.045101,-0.000169,-0.000680
1756897494.536013,0.197782,-0.000002,-0.976285,-0.017581,0.416149,-0.053519,-0.010421,-0.010403,0.071679,-0.498797,0.032488,-0.012023,-0.002217,-0.000669,-0.707014,0.675369,0.414398,-0.065988,0.034382,0.000089,0.071476,-0.378689,0.326445,-0.011276,-0.002217,-0.000669
1756897494.684511,0.192116,0.000134,-0.981060,-0.018229,0.415067,-0.066618,-0.003036,-0.018685,0.071617,-0.480783,-0.137278,0.005497,-0.007882,-0.000533,-0.712356,0.678338,0.413956,-0.066107,0.038422,-0.013144,0.071241,-0.416173,0.277098,0.006346,-0.007882,-0.000533
1756897494.818831,0.180748,0.000885,-0.989234,-0.019541,0.410952,-0.069195,-0.011719,-0.046519,0.070836,-0.495726,-0.010235,0.064499,-0.019251,0.000218,-0.720510,0.683806,0.411287,-0.072272,0.052573,-0.022343,0.069400,-0.409273,0.285306,0.033582,-0.019251,0.000218
1756897494.942723,0.177164,0.001230,-0.995995,-0.020844,0.406146,-0.062210,-0.007143,-0.049961,0.071526,-0.499008,0.016686,0.085531,-0.022835,0.000563,-0.728228,0.688599,0.409154,-0.074219,0.040047,-0.019891,0.070354,-0.405617,0.291411,0.028528,-0.022835,0.000563
1756897495.090888,0.174549,0.001341,-1.000502,-0.021223,0.401717,-0.040292,-0.002164,-0.040559,0.071842,-0.496787,-0.013740,0.054999,-0.025450,0.000674,-0.735253,0.691629,0.408141,-0.067554,0.030317,-0.003911,0.071484,-0.399953,0.299860,-0.011276,-0.025450,0.000674
1756897495.240383,0.165530,0.001899,-1.006776,-0.021171,0.396896,-0.060519,-0.010278,-0.040844,0.071069,-0.496421,-0.015798,0.057677,-0.034469,0.001233,-0.742799,0.695626,0.407954,-0.058803,0.034902,-0.003281,0.071118,-0.411029,0.284433,-0.013416,-0.034469,0.001233
1756897495.357481,0.157651,0.002858,-1.013970,-0.022357,0.392713,-0.073782,-0.011138,-0.041792,0.071037,-0.496183,0.005904,0.061547,-0.042348,0.002191,-0.749703,0.699453,0.407673,-0.075964,0.041949,-0.000133,0.070519,-0.403505,0.294506,-0.021381,-0.042348,0.002191
1756897495.505232,0.152884,0.003546,-1.020940,-0.023379,0.388281,-0.062440,-0.006420,-0.047211,0.071654,-0.493805,-0.021290,0.075590,-0.047115,0.002880,-0.757236,0.704143,0.407102,-0.073335,0.044217,-0.012205,0.071183,-0.410866,0.284801,0.010042,-0.047115,0.002880
1756897495.664863,0.145480,0.004149,-1.027891,-0.023953,0.382230,-0.058144,-0.001661,-0.054834,0.071464,-0.490405,-0.020087,0.095434,-0.054519,0.003482,-0.765462,0.708583,0.405481,-0.065210,0.035377,-0.015526,0.071495,-0.408575,0.287577,0.019284,-0.054519,0.003482
1756897495.822272,0.136153,0.005148,-1.034310,-0.024079,0.376188,-0.062628,-0.002037,-0.042972,0.070778,-0.494344,-0.023018,0.071431,-0.063846,0.004481,-0.773226,0.712288,0.403373,-0.060158,0.031282,-0.012640,0.070943,-0.414229,0.279775,0.012862,-0.063846,0.004481
1756897495.986271,0.129662,0.006031,-1.042536,-0.024655,0.372519,-0.072856,-0.005000,-0.027474,0.071394,-0.498022,-0.023498,0.037799,-0.070337,0.005365,-0.781584,0.716686,0.402416,-0.070323,0.038287,-0.006711,0.071397,-0.409428,0.287003,-0.001971,-0.070337,0.005365
1756897496.106553,0.121688,0.007008,-1.050453,-0.025168,0.368727,-0.063620,-0.005329,-0.032142,0.071569,-0.497491,0.000844,0.050260,-0.078311,0.006341,-0.789954,0.721190,0.401106,-0.069403,0.036917,-0.015400,0.071539,-0.408806,0.287114,0.021156,-0.078311,0.006341
1756897496.253295,0.112295,0.007770,-1.056844,-0.025666,0.364956,-0.063132,-0.004002,-0.041440,0.070900,-0.493457,-0.033199,0.073518,-0.087703,0.007103,-0.796597,0.724626,0.398846,-0.064638,0.032244,-0.026637,0.071015,-0.404420,0.289382,0.052133,-0.087703,0.007103
1756897496.409454,0.105289,0.007912,-1.063725,-0.025992,0.361066,-0.071822,-0.001596,-0.038979,0.070755,-0.494441,-0.026670,0.069452,-0.094709,0.007246,-0.803103,0.727952,0.395742,-0.061995,0.031439,-0.033827,0.071269,-0.407211,0.280920,0.072579,-0.094709,0.007246
1756897496.567195,0.099716,0.008231,-1.071986,-0.026288,0.357450,-0.069030,-0.003677,-0.018860,0.071424,-0.498557,-0.029116,0.024489,-0.100283,0.007565,-0.809825,0.730942,0.392288,-0.056902,0.025314,-0.021160,0.071646,-0.415534,0.275011,0.041450,-0.100283,0.007565
1756897496.717129,0.089907,0.009086,-1.080528,-0.026753,0.354861,-0.069940,-0.002601,-0.022420,0.071305,-0.497546,-0.036039,0.034005,-0.110092,0.008419,-0.817432,0.734419,0.389849,-0.068490,0.033912,-0.027110,0.071218,-0.405694,0.286289,0.058862,-0.110092,0.008419
1756897496.878248,0.079722,0.009312,-1.088839,-0.026843,0.351693,-0.069792,-0.004044,-0.025896,0.070766,-0.496794,-0.036048,0.043629,-0.120277,0.008645,-0.825467,0.738484,0.385942,-0.062700,0.031416,-0.035892,0.071209,-0.402688,0.284090,0.084496,-0.120277,0.008645
1756897497.041920,0.072859,0.009379,-1.097674,-0.027260,0.348910,-0.074876,-0.003966,-0.024152,0.071198,-0.497031,-0.035965,0.040911,-0.127139,0.008712,-0.832493,0.741708,0.381444,-0.055311,0.023489,-0.037196,0.071557,-0.402201,0.282819,0.090839,-0.127139,0.008712
1756897497.172978,0.064467,0.009630,-1.106385,-0.027691,0.346602,-0.074761,-0.003163,-0.018341,0.071293,-0.498173,-0.032157,0.028205,-0.135532,0.008963,-0.839073,0.744290,0.376982,-0.054560,0.020839,-0.034557,0.071315,-0.411277,0.270782,0.086795,-0.135532,0.008963
1756897497.329240,0.056233,0.009731,-1.113647,-0.027999,0.344884,-0.071596,-0.002612,-0.015928,0.071009,-0.497971,-0.038641,0.023212,-0.143766,0.009064,-0.845200,0.746893,0.374078,-0.067757,0.031667,-0.026191,0.071184,-0.407505,0.282015,0.066421,-0.143766,0.009064
1756897497.467752,0.047450,0.009786,-1.122761,-0.028474,0.342675,-0.075802,-0.006244,-0.017097,0.071039,-0.498308,-0.030996,0.027098,-0.152549,0.009119,-0.853167,0.750398,0.370672,-0.061350,0.025654,-0.031870,0.071475,-0.411839,0.270834,0.083915,-0.152549,0.009119
1756897497.605517,0.038864,0.009943,-1.131738,-0.029215,0.340764,-0.073070,-0.006262,-0.012687,0.071138,-0.498780,-0.030425,0.017316,-0.161135,0.009276,-0.859898,0.753274,0.366105,-0.051983,0.022770,-0.042211,0.071344,-0.407235,0.266217,0.115294,-0.161135,0.009276
1756897497.745636,0.031517,0.010021,-1.139242,-0.029681,0.339707,-0.079101,-0.003196,-0.012429,0.071175,-0.498811,-0.029986,0.017167,-0.168482,0.009354,-0.865348,0.755482,0.361826,-0.059083,0.023690,-0.044015,0.071152,-0.405661,0.265064,0.123226,-0.168482,0.009354
1756897497.886977,0.024468,0.010021,-1.146705,-0.030028,0.338570,-0.072289,-0.003585,-0.010330,0.071249,-0.499009,-0.028940,0.012548,-0.175531,0.009354,-0.871355,0.757668,0.358695,-0.065371,0.025211,-0.023572,0.071219,-0.414363,0.271053,0.069557,-0.175531,0.009354
1756897498.022363,0.015309,0.010028,-1.155672,-0.030659,0.337317,-0.076714,-0.005651,-0.007112,0.071163,-0.498474,-0.038773,0.005082,-0.184690,0.009361,-0.879027,0.760794,0.355673,-0.059962,0.022719,-0.026614,0.071371,-0.413301,0.269629,0.080543,-0.184690,0.009361
1756897498.159798,0.007176,0.010047,-1.163571,-0.031178,0.336316,-0.077524,-0.004983,-0.012016,0.071084,-0.498612,-0.032777,0.017773,-0.192823,0.009381,-0.885029,0.762910,0.352591,-0.058069,0.020032,-0.033531,0.071220,-0.409460,0.268288,0.101831,-0.192823,0.009381
1756897498.303440,-0.000261,0.010054,-1.171226,-0.031680,0.335388,-0.078673,-0.005254,-0.006873,0.071117,-0.498810,-0.034130,0.005291,-0.200260,0.009387,-0.890835,0.764959,0.349246,-0.058128,0.020450,-0.032591,0.071150,-0.409085,0.268867,0.101808,-0.200260,0.009387
1756897498.451213,-0.008689,0.010054,-1.180469,-0.032336,0.334716,-0.074545,-0.003290,-0.005150,0.071316,-0.498648,-0.036794,0.001111,-0.208688,0.009387,-0.897924,0.767603,0.345651,-0.059507,0.021232,-0.024264,0.071240,-0.409596,0.274911,0.081603,-0.208688,0.009387
1756897498.589384,-0.016606,0.010054,-1.188067,-0.032752,0.334222,-0.077162,-0.003939,-0.003654,0.071224,-0.498557,-0.037945,-0.002534,-0.216604,0.009387,-0.904199,0.769851,0.343337,-0.064424,0.021960,-0.025746,0.071258,-0.410374,0.271888,0.087608,-0.216604,0.009387
1756897498.721075,-0.026617,0.010054,-1.197556,-0.033354,0.333474,-0.078581,-0.005900,-0.007435,0.071066,-0.498243,-0.041299,0.007356,-0.226616,0.009387,-0.911651,0.772274,0.339799,-0.060234,0.018927,-0.031584,0.071091,-0.406802,0.270144,0.107423,-0.226616,0.009387
1756897498.852167,-0.033795,0.010054,-1.205428,-0.033981,0.332799,-0.079078,-0.007017,-0.007618,0.071240,-0.498294,-0.040516,0.008206,-0.233794,0.009387,-0.917649,0.774238,0.336645,-0.059129,0.020585,-0.029272,0.071126,-0.406589,0.272267,0.102767,-0.233794,0.009387
1756897498.987854,-0.040921,0.010054,-1.213079,-0.034581,0.332213,-0.075143,-0.004352,-0.006070,0.071368,-0.498280,-0.041273,0.004389,-0.240920,0.009387,-0.923693,0.776201,0.334008,-0.062038,0.020631,-0.023831,0.071190,-0.409826,0.271986,0.089842,-0.240920,0.009387
1756897499.139811,-0.049183,0.010054,-1.220730,-0.034976,0.331575,-0.077956,-0.003736,-0.004314,0.071188,-0.498080,-0.043897,-0.000151,-0.249182,0.009387,-0.929898,0.778263,0.331867,-0.063084,0.020609,-0.020137,0.071113,-0.405427,0.280926,0.081955,-0.249182,0.009387
1756897499.287885,-0.059143,0.010054,-1.230310,-0.035617,0.330879,-0.079352,-0.007507,-0.006326,0.071077,-0.498212,-0.042034,0.005442,-0.259141,0.009387,-0.937543,0.780875,0.329385,-0.064703,0.021418,-0.023889,0.071091,-0.402711,0.280712,0.095035,-0.259141,0.009387
1756897499.450078,-0.066281,0.010055,-1.238275,-0.036305,0.330285,-0.080066,-0.006758,-0.006177,0.071287,-0.498316,-0.040798,0.005311,-0.266280,0.009388,-0.943677,0.782741,0.327058,-0.059010,0.016594,-0.022101,0.071175,-0.403082,0.281171,0.092063,-0.266280,0.009388
1756897499.589860,-0.075751,0.010055,-1.247613,-0.037028,0.329647,-0.078165,-0.005715,-0.006696,0.071246,-0.498071,-0.043365,0.006967,-0.275750,0.009388,-0.950995,0.784991,0.324576,-0.061146,0.019010,-0.016546,0.071118,-0.403413,0.284929,0.078028,-0.275750,0.009388
1756897499.733177,-0.084095,0.010055,-1.255328,-0.037700,0.329011,-0.078047,-0.006520,-0.004638,0.071071,-0.497913,-0.045659,0.001550,-0.284094,0.009388,-0.957305,0.787081,0.322838,-0.063131,0.020865,-0.016804,0.071081,-0.402726,0.285134,0.080813,-0.284094,0.009388
1756897499.874784,-0.093314,0.010058,-1.264949,-0.038485,0.328512,-0.082060,-0.005996,-0.002366,0.071179,-0.497951,-0.045045,-0.004558,-0.293313,0.009391,-0.964899,0.789512,0.320818,-0.061630,0.017314,-0.016469,0.071179,-0.401720,0.286313,0.081649,-0.293313,0.009391
1756897500.015139,-0.102946,0.010093,-1.274590,-0.039271,0.328195,-0.079972,-0.007054,-0.002100,0.071196,-0.498536,-0.037915,-0.005420,-0.302945,0.009426,-0.972445,0.791827,0.318665,-0.059560,0.018004,-0.019807,0.071144,-0.400412,0.284072,0.094846,-0.302945,0.009426
1756897500.153433,-0.111226,0.010093,-1.282560,-0.040049,0.327851,-0.080511,-0.008234,-0.005424,0.071124,-0.498340,-0.040703,0.003967,-0.311225,0.009426,-0.978503,0.793713,0.316843,-0.061883,0.020651,-0.017228,0.071045,-0.403141,0.282168,0.088677,-0.311225,0.009426
1756897500.289286,-0.120580,0.010095,-1.292042,-0.040931,0.327302,-0.080531,-0.006943,-0.005169,0.071156,-0.498552,-0.037979,0.003381,-0.320579,0.009428,-0.986106,0.796119,0.315071,-0.063697,0.020661,-0.013807,0.071129,-0.401432,0.286831,0.081212,-0.320579,0.009428
1756897500.428891,-0.128499,0.010096,-1.300020,-0.041613,0.327136,-0.080350,-0.006651,0.001810,0.071180,-0.498324,-0.037389,-0.016783,-0.328498,0.009430,-0.992415,0.798133,0.313713,-0.061381,0.018916,-0.012405,0.071179,-0.398173,0.292029,0.078893,-0.328498,0.009430
1756897500.590980,-0.137022,0.010125,-1.308215,-0.042396,0.327089,-0.081218,-0.008091,-0.001097,0.071123,-0.498481,-0.038213,-0.008476,-0.337020,0.009458,-0.998608,0.800138,0.312217,-0.062002,0.018780,-0.016006,0.071085,-0.400032,0.285683,0.091468,-0.337020,0.009458
1756897500.728635,-0.146829,0.010125,-1.317951,-0.043267,0.326855,-0.079867,-0.006680,-0.002950,0.071113,-0.498834,-0.033997,-0.003343,-0.346828,0.009458,-1.006118,0.802466,0.310439,-0.063982,0.019738,-0.013979,0.071065,-0.396314,0.292090,0.087517,-0.346828,0.009458
1756897500.875819,-0.156324,0.010164,-1.327612,-0.044054,0.326615,-0.080838,-0.007338,-0.002621,0.071183,-0.498877,-0.033252,-0.004355,-0.356323,0.009497,-1.013688,0.804924,0.308871,-0.062533,0.020326,-0.011634,0.071128,-0.396160,0.293902,0.081965,-0.356323,0.009497
1756897501.020189,-0.164613,0.010188,-1.335647,-0.044765,0.326528,-0.081196,-0.007483,-0.001011,0.071137,-0.498860,-0.032443,-0.009490,-0.364612,0.009522,-1.019973,0.806953,0.307717,-0.062801,0.021089,-0.012608,0.071113,-0.394578,0.294495,0.087325,-0.364612,0.009522
1756897501.157217,-0.174760,0.010197,-1.345476,-0.045602,0.326460,-0.081943,-0.006907,-0.000267,0.071075,-0.498768,-0.033021,-0.012020,-0.374759,0.009530,-1.027511,0.809342,0.306213,-0.062991,0.020825,-0.013906,0.071067,-0.392074,0.295912,0.093594,-0.374759,0.009530
1756897501.287793,-0.182836,0.010260,-1.353632,-0.046217,0.326269,-0.080355,-0.005319,-0.001809,0.071126,-0.498367,-0.039822,-0.007555,-0.382835,0.009593,-1.033815,0.811382,0.305044,-0.062257,0.020140,-0.010115,0.071078,-0.394465,0.295835,0.083256,-0.382835,0.009593
1756897501.424664,-0.190800,0.010340,-1.361614,-0.046858,0.326115,-0.079981,-0.007288,-0.001642,0.071170,-0.498636,-0.036309,-0.008359,-0.390799,0.009673,-1.040155,0.813435,0.303978,-0.063679,0.020058,-0.008926,0.071111,-0.393889,0.297082,0.081537,-0.390799,0.009673
1756897501.548635,-0.199290,0.010342,-1.369705,-0.047525,0.326074,-0.082348,-0.006498,-0.001020,0.071082,-0.498261,-0.040452,-0.010181,-0.399289,0.009675,-1.046511,0.815404,0.303028,-0.063476,0.020373,-0.009860,0.071095,-0.417173,0.262279,0.085160,-0.399289,0.009675
1756897501.674692,-0.207778,0.010446,-1.377927,-0.048081,0.325935,-0.081920,-0.004998,-0.000385,0.071059,-0.498778,-0.033009,-0.012923,-0.407777,0.009779,-1.052859,0.817574,0.302051,-0.063855,0.022949,-0.011448,0.071054,-0.387678,0.301659,0.093611,-0.407777,0.009779
1756897501.812226,-0.215854,0.010617,-1.386082,-0.048692,0.325762,-0.080160,-0.006306,-0.001965,0.071153,-0.498961,-0.031752,-0.008264,-0.415853,0.009950,-1.059158,0.819818,0.301026,-0.063565,0.021666,-0.010286,0.071051,-0.386540,0.303578,0.092090,-0.415853,0.009950
1756897501.939049,-0.224022,0.010652,-1.394119,-0.049329,0.325612,-0.080907,-0.006687,-0.002550,0.071145,-0.498993,-0.031556,-0.006486,-0.424021,0.009986,-1.065449,0.821946,0.300104,-0.062847,0.020855,-0.006929,0.071099,-0.387099,0.305800,0.081806,-0.424021,0.009986
1756897502.077796,-0.232602,0.010783,-1.400519,-0.049779,0.325451,-0.079728,-0.005106,-0.000720,0.070626,-0.499021,-0.029119,-0.012975,-0.432601,0.010117,-1.071791,0.824205,0.299468,-0.064179,0.022129,-0.004844,0.071057,-0.387331,0.306822,0.076696,-0.432601,0.010117
1756897502.201290,-0.240950,0.011002,-1.410307,-0.050544,0.325362,-0.082291,-0.006404,0.000477,0.071105,-0.499327,0.019636,-0.017416,-0.440949,0.010336,-1.078547,0.826128,0.298942,-0.070286,0.014527,-0.004532,0.071014,-0.448546,0.206745,0.078147,-0.440949,0.010336
1756897502.314756,-0.249127,0.011071,-1.418504,-0.051187,0.325252,-0.080135,-0.005449,-0.002699,0.071147,-0.499192,0.027988,-0.007190,-0.449126,0.010404,-1.085277,0.827981,0.298635,-0.066586,0.021423,-0.004348,0.071079,-0.451375,0.200026,0.079416,-0.449126,0.010404
1756897502.431006,-0.255849,0.011106,-1.424891,-0.051563,0.325099,-0.079503,-0.004395,-0.002176,0.071080,-0.499029,0.030305,-0.008948,-0.455848,0.010439,-1.090364,0.829685,0.298241,-0.062039,0.022016,-0.004418,0.071107,-0.449638,0.203661,0.080029,-0.455848,0.010439
1756897502.549556,-0.262721,0.011307,-1.431339,-0.051936,0.324857,-0.081045,-0.005420,-0.002753,0.071047,-0.498781,0.034612,-0.007196,-0.462720,0.010640,-1.095421,0.831517,0.297806,-0.063020,0.023024,-0.006338,0.071026,-0.447647,0.204393,0.088812,-0.462720,0.010640
1756897502.660048,-0.270987,0.011549,-1.439443,-0.052586,0.324685,-0.081788,-0.006079,-0.000228,0.071109,-0.497825,0.044139,-0.016547,-0.470986,0.010882,-1.101686,0.833919,0.297311,-0.059539,0.031905,-0.006575,0.071003,-0.448598,0.200852,0.092049,-0.470986,0.010882
1756897502.785177,-0.277626,0.011636,-1.446004,-0.052887,0.324771,-0.081480,-0.001050,0.000829,0.071131,-0.499032,0.024483,-0.021064,-0.477625,0.010969,-1.106704,0.836032,0.297131,-0.068367,0.018945,0.001999,0.071091,-0.420888,0.262868,0.061324,-0.477625,0.010969
1756897502.889573,-0.286150,0.011849,-1.454071,-0.052744,0.324565,-0.079885,0.003799,-0.002687,0.071075,-0.498608,0.037520,-0.009058,-0.486149,0.011182,-1.114085,0.837419,0.297297,-0.074096,0.010867,0.000501,0.071048,-0.418705,0.264520,0.068693,-0.486149,0.011182
1756897503.089911,-0.292780,0.012032,-1.460456,-0.052407,0.324301,-0.080744,0.004120,-0.004629,0.071057,-0.499824,0.015453,-0.002047,-0.492779,0.011365,-1.119976,0.838191,0.297218,-0.074376,0.009720,-0.002703,0.070964,-0.392355,0.299024,0.081505,-0.492779,0.011365
1756897503.337003,-0.305340,0.012108,-1.473287,-0.051744,0.323850,-0.080678,0.004533,-0.002803,0.071110,-0.499827,-0.009122,-0.009525,-0.505338,0.011441,-1.131596,0.839825,0.297123,-0.069597,0.012978,0.000543,0.071081,-0.388562,0.306501,0.071257,-0.505338,0.011441
1756897503.473660,-0.320617,0.012520,-1.487910,-0.050871,0.323494,-0.082175,0.007219,-0.001658,0.071044,-0.499790,0.007267,-0.013145,-0.520615,0.011853,-1.144125,0.842770,0.297687,-0.072165,0.017764,0.004911,0.070917,-0.468627,0.171585,0.036911,-0.520615,0.011853
1756897503.625314,-0.330641,0.012759,-1.497672,-0.049808,0.323161,-0.080890,0.010152,-0.002537,0.070984,-0.499750,0.013617,-0.009941,-0.530640,0.012093,-1.153109,0.844577,0.298045,-0.075076,0.011929,0.003145,0.071105,-0.405016,0.282729,0.067372,-0.530640,0.012093
1756897503.741500,-0.338567,0.013016,-1.505710,-0.048918,0.322909,-0.080474,0.008303,-0.003712,0.071092,-0.479840,0.140445,-0.006437,-0.538566,0.012349,-1.160439,0.845899,0.298272,-0.072052,0.014440,0.002071,0.071113,-0.446732,0.214405,0.066673,-0.538566,0.012349
1756897503.873787,-0.346895,0.013314,-1.513706,-0.048095,0.322645,-0.080375,0.007147,-0.001730,0.071084,-0.497699,0.044900,-0.016931,-0.546893,0.012647,-1.167647,0.847350,0.298402,-0.067472,0.019905,-0.000714,0.070992,-0.369829,0.326167,0.082752,-0.546893,0.012647
1756897504.014152,-0.355527,0.013471,-1.521888,-0.047574,0.322543,-0.082790,0.005124,0.001072,0.070886,-0.499407,-0.007120,-0.024920,-0.555526,0.012804,-1.174540,0.849284,0.298728,-0.075014,0.014678,0.004638,0.071119,-0.416554,0.268809,0.037955,-0.555526,0.012804
1756897504.131540,-0.363829,0.013632,-1.530197,-0.047019,0.322491,-0.082313,0.008481,-0.001819,0.071037,-0.501561,0.040709,-0.018663,-0.563828,0.012965,-1.182545,0.850046,0.299344,-0.079962,0.006334,0.009120,0.071037,-0.247176,0.458657,0.045078,-0.563828,0.012965
