timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y,drone1_control_z,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,drone2_control_x,drone2_control_y,drone2_control_z,attachment_point2_x,attachment_point2_y,drone3_pose_x,drone3_pose_y,drone3_pose_z,drone3_velocity_x,drone3_velocity_y,drone3_velocity_z,cable3_tension,drone3_control_x,drone3_control_y,drone3_control_z,attachment_point3_x,attachment_point3_y
1756897997.323069,-2.011582,2.196189,-2.564638,3.241911,0.335118,0.000560,0.083264,-0.001818,0.070788,-0.183029,0.458743,-0.022000,-2.211581,2.195523,-1.587793,3.236571,0.376757,0.038327,0.062236,-0.000081,0.071117,0.143868,0.479117,-0.006171,-2.211581,2.195523,-2.575118,3.227876,0.377931,0.030981,0.076358,-0.010018,0.070787,-0.173773,0.463674,0.068850,-2.211581,2.195523
1756897997.530435,-2.011582,2.206148,-2.560924,3.253688,0.335840,0.035452,0.087125,0.006520,0.073364,-0.147209,0.477689,-0.010095,-2.211581,2.205481,-1.582791,3.245019,0.377724,0.050800,0.051371,0.009432,0.062343,0.484271,-0.098813,0.083156,-2.211581,2.205481,-2.570026,3.239690,0.378787,0.037504,0.095727,0.017133,0.073335,-0.127014,0.483446,-0.012492,-2.211581,2.205481
1756897997.741007,-2.011582,2.217996,-2.557487,3.264603,0.336570,0.011182,0.094871,0.000271,0.068118,0.388990,0.315266,-0.030802,-2.211581,2.217330,-1.578207,3.252661,0.376964,0.021723,0.088521,-0.067072,0.078212,0.290123,0.374006,0.064906,-2.211581,2.217330,-2.567220,3.251444,0.380890,0.017800,0.094647,0.008542,0.068150,0.334013,0.373738,0.003853,-2.211581,2.217330
1756897997.978548,-2.011582,2.225343,-2.558543,3.275146,0.337449,-0.026740,0.075301,0.006974,0.071016,0.072504,0.491563,-0.056247,-2.211581,2.224676,-1.572914,3.255512,0.367536,0.062646,-0.030701,-0.090867,0.070250,0.314610,0.377711,0.091036,-2.211581,2.224676,-2.567856,3.261345,0.381311,-0.016836,0.071999,-0.004133,0.070956,0.105362,0.486135,0.051228,-2.211581,2.224676
1756897998.180805,-2.011582,2.233161,-2.561691,3.282848,0.337730,-0.023111,0.059126,-0.000214,0.069047,0.234630,0.440607,-0.041697,-2.211581,2.232494,-1.567286,3.258052,0.358187,0.023707,0.084220,-0.077209,0.078051,0.308090,0.368817,0.039116,-2.211581,2.232494,-2.570338,3.269851,0.380039,-0.008007,0.075860,-0.004964,0.068865,0.256035,0.426064,0.063496,-2.211581,2.232494
1756897998.391621,-2.011582,2.245335,-2.563480,3.291096,0.336516,-0.023859,0.080404,-0.036723,0.070688,0.231577,0.437048,0.073464,-2.211581,2.244668,-1.560776,3.265001,0.352277,0.076393,0.037478,-0.021843,0.068777,0.426593,0.259675,0.023491,-2.211581,2.244668,-2.570365,3.279263,0.381036,0.000493,0.088672,0.008282,0.070790,0.016924,0.499725,0.006020,-2.211581,2.244668
1756897998.662361,-2.011582,2.252147,-2.560951,3.300618,0.331048,0.078528,0.067835,-0.043096,0.073498,0.092389,0.474463,0.127978,-2.211581,2.251480,-1.551428,3.265399,0.345710,0.051196,0.045589,-0.058461,0.057783,0.289270,0.364794,0.167046,-2.211581,2.251480,-2.568356,3.289489,0.379163,0.069478,0.076372,-0.019535,0.074072,0.100067,0.478823,0.103656,-2.211581,2.251480
1756897998.872156,-2.011582,2.254929,-2.554694,3.309778,0.324706,0.027468,0.064463,-0.040238,0.068904,0.155040,0.455651,0.138739,-2.211581,2.254262,-1.545601,3.271223,0.333513,0.058381,-0.000711,-0.090244,0.078669,0.330762,0.369530,0.063651,-2.211581,2.254262,-2.560070,3.299031,0.375254,0.037052,0.058897,-0.029698,0.069073,0.161067,0.443687,0.166909,-2.211581,2.254262
1756897999.100109,-2.011582,2.261799,-2.551240,3.317486,0.320930,0.029762,0.068247,-0.022244,0.073554,0.055753,0.492924,0.062854,-2.211581,2.261132,-1.540540,3.275800,0.325626,0.032296,0.066820,-0.048139,0.058083,0.397244,0.230285,0.184960,-2.211581,2.261132,-2.555732,3.306980,0.372891,0.036052,0.074380,-0.009480,0.073866,0.059417,0.490914,0.074195,-2.211581,2.261132
1756897999.325856,-2.011582,2.270513,-2.548742,3.326647,0.318164,-0.003902,0.075957,-0.038840,0.073217,0.052146,0.482292,0.121281,-2.211581,2.269846,-1.533234,3.283021,0.323154,0.083660,0.053823,-0.009112,0.058664,0.142077,0.468086,0.072501,-2.211581,2.269846,-2.552694,3.317751,0.372253,0.009629,0.094146,-0.013958,0.073867,0.060373,0.488367,0.088797,-2.211581,2.269846
