timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,drone1_control_x,drone1_control_y
1756601347.948497,-1.454694,0.575350,-2.286769,1.365276,0.464949,-0.009094,0.056735,0.028276,0.066610,-0.297682,0.267184
1756601348.021452,-1.454694,0.575350,-2.288229,1.370842,0.467093,-0.016130,0.052631,0.015095,0.070106,-0.192155,0.351696
1756601348.162116,-1.454868,0.575524,-2.289314,1.376036,0.468485,-0.010773,0.050323,0.012352,0.069185,-0.231806,0.325990
1756601348.242383,-1.456805,0.577461,-2.290922,1.379836,0.469402,-0.019736,0.051621,0.012642,0.069518,-0.231341,0.326320
1756601348.354185,-1.462517,0.582809,-2.292413,1.385708,0.470369,-0.013581,0.060157,0.004198,0.068897,-0.216705,0.336215
1756601348.464985,-1.470207,0.587516,-2.294090,1.391572,0.470324,-0.020344,0.057559,-0.002359,0.068014,-0.188547,0.352784
1756601348.613010,-1.476289,0.590210,-2.296711,1.397380,0.470271,-0.027261,0.060468,-0.000175,0.067983,-0.192487,0.350642
1756601348.719187,-1.476289,0.590210,-2.296711,1.397380,0.470271,-0.027261,0.060468,-0.000175,0.067955,-0.204438,0.343812
1756601348.824502,-1.477068,0.590576,-2.297236,1.398610,0.470256,-0.025378,0.062034,-0.001013,0.068053,-0.214048,0.337912
1756601349.013432,-1.479360,0.591633,-2.299320,1.404600,0.470010,-0.017963,0.058240,-0.002810,0.068914,-0.215911,0.336725
1756601349.199513,-1.487696,0.593700,-2.302228,1.415007,0.469551,-0.017597,0.061917,0.000874,0.069412,-0.178005,0.358212
1756601349.417439,-1.501361,0.600452,-2.306095,1.425417,0.469070,-0.029018,0.066246,-0.004575,0.068342,-0.093137,0.389007
1756601349.737104,-1.510938,0.605405,-2.312001,1.438151,0.467794,-0.025305,0.059078,-0.006351,0.069082,-0.117774,0.382270
1756601349.888844,-1.523487,0.620557,-2.317762,1.456686,0.467131,-0.020607,0.064502,-0.001950,0.068492,0.108578,0.384982
1756601349.949701,-1.527004,0.629749,-2.320513,1.466480,0.467406,-0.016155,0.072474,0.002111,0.068567,0.140922,0.374362
1756601350.040715,-1.527944,0.631481,-2.321407,1.470797,0.467565,-0.013782,0.071338,0.003291,0.069058,0.104667,0.386076
1756601350.099283,-1.530254,0.633791,-2.322406,1.476536,0.467769,-0.010521,0.073890,0.001511,0.069489,0.158557,0.367239
1756601350.160802,-1.539006,0.650353,-2.325068,1.493272,0.467835,0.005435,0.072488,0.002476,0.068518,0.400002,0.001529
1756601350.255637,-1.540592,0.655059,-2.323852,1.500738,0.468110,0.018358,0.077668,0.003001,0.068587,0.396303,0.054262
1756601350.334876,-1.541657,0.656251,-2.322095,1.508627,0.465817,0.029366,0.065067,-0.031654,0.069211,0.398824,0.030659
1756601350.471065,-1.541828,0.656422,-2.318512,1.512458,0.464084,0.057301,0.043531,-0.012395,0.069057,0.290887,0.274563
1756601350.559176,-1.542272,0.656866,-2.311778,1.516415,0.463621,0.073918,0.038010,0.000988,0.068395,0.189330,0.352356
1756601350.636400,-1.542272,0.656866,-2.304123,1.520091,0.464515,0.079210,0.041829,0.018533,0.067774,0.302722,0.261462
1756601350.735792,-1.542272,0.656866,-2.295948,1.524766,0.467049,0.082684,0.052622,0.029948,0.067229,0.338709,0.212825
1756601350.849164,-1.542272,0.656866,-2.287907,1.530608,0.470115,0.083150,0.061057,0.033149,0.067573,0.277705,0.287890
1756601350.953862,-1.542272,0.656866,-2.280903,1.535291,0.473169,0.093297,0.058764,0.043080,0.067398,-0.005988,0.399956
1756601351.047909,-1.542272,0.656866,-2.270481,1.540699,0.477758,0.101646,0.058345,0.047004,0.067004,0.005503,0.399963
1756601351.151931,-1.542272,0.656866,-2.260921,1.547129,0.482306,0.085029,0.070868,0.043538,0.067084,-0.086044,0.390637
1756601351.263732,-1.542272,0.656866,-2.252967,1.554577,0.485996,0.070623,0.074608,0.029296,0.067585,-0.169747,0.362197
1756601351.344995,-1.542272,0.656866,-2.247697,1.560136,0.488145,0.061654,0.068970,0.025384,0.068008,-0.221188,0.333283
1756601351.558990,-1.542523,0.657117,-2.241704,1.567386,0.490324,0.051884,0.073915,0.016263,0.068608,-0.173194,0.360562
1756601351.728467,-1.542523,0.657117,-2.241704,1.567386,0.490324,0.051884,0.073915,0.016263,0.068581,-0.182364,0.356013
1756601351.799313,-1.544847,0.659442,-2.236525,1.576139,0.491011,0.027694,0.064155,-0.002329,0.068755,-0.174954,0.359715
1756601352.083449,-1.553732,0.668326,-2.232434,1.592261,0.488734,0.018502,0.073600,-0.009377,0.068150,-0.148966,0.371228
1756601352.177892,-1.553732,0.668326,-2.232434,1.592261,0.488734,0.018502,0.073600,-0.009377,0.068095,-0.171145,0.361540
1756601352.243669,-1.557141,0.671735,-2.229200,1.603610,0.486837,0.012920,0.063678,-0.017493,0.068633,-0.166545,0.363686
1756601352.399588,-1.558164,0.672759,-2.228604,1.607330,0.485625,0.008674,0.059956,-0.022037,0.068855,-0.170665,0.361767
1756601352.632258,-1.562647,0.677242,-2.227102,1.617007,0.482531,0.007276,0.066324,-0.012148,0.068837,-0.147955,0.371632
1756601352.689323,-1.568181,0.691060,-2.226459,1.632885,0.479365,-0.000199,0.070663,-0.017995,0.068147,-0.122514,0.380788
1756601352.772678,-1.569118,0.706205,-2.227323,1.648525,0.475000,-0.001920,0.062180,-0.018614,0.068024,-0.121400,0.381137
1756601353.116779,-1.569492,0.706658,-2.227486,1.653254,0.473957,-0.001991,0.061181,-0.007114,0.068830,-0.151205,0.370321
1756601353.427850,-1.569492,0.706658,-2.227486,1.653254,0.473957,-0.001991,0.061181,-0.007114,0.068748,-0.179778,0.357325
1756601353.738205,-1.570935,0.747090,-2.230142,1.682373,0.471641,-0.005184,0.071388,-0.007614,0.066500,-0.144205,0.373102
1756601354.030488,-1.571406,0.752113,-2.231881,1.700211,0.470647,-0.004643,0.062136,-0.000717,0.069364,-0.213583,0.338204
1756601354.315751,-1.571859,0.785531,-2.235190,1.718766,0.469617,-0.015228,0.059618,-0.004769,0.066642,-0.041842,-0.397805
1756601354.461086,-1.572018,0.791613,-2.238077,1.736277,0.470893,-0.007925,0.069652,0.006351,0.069599,0.017212,-0.399630
1756601354.542017,-1.572033,0.811444,-2.239564,1.746447,0.471474,-0.016529,0.069473,0.000431,0.067850,0.146601,-0.372169
1756601354.696317,-1.572020,0.823869,-2.241129,1.751928,0.471294,-0.021458,0.068034,-0.003797,0.066645,0.151651,-0.370140
1756601354.741791,-1.572464,0.832442,-2.244077,1.762470,0.467204,-0.016190,0.055555,-0.072107,0.066928,0.143265,-0.373481
1756601354.795267,-1.572464,0.832442,-2.244742,1.764283,0.464345,-0.019212,0.027312,-0.070553,0.067497,0.156631,-0.368061
1756601354.848324,-1.572464,0.832442,-2.244887,1.761317,0.451212,0.014052,-0.021303,-0.047078,0.066007,0.062850,-0.395028
1756601354.955620,-1.572464,0.832442,-2.243448,1.759849,0.446874,0.014905,-0.018669,-0.035008,0.064973,-0.008890,-0.399903
1756601355.047611,-1.572464,0.832442,-2.241998,1.757747,0.444625,0.016475,-0.036147,-0.004955,0.064078,0.241681,-0.318747
1756601355.121785,-1.572464,0.832442,-2.240548,1.753523,0.445232,0.019245,-0.065087,0.015311,0.065278,0.190602,-0.347015
1756601355.267827,-1.572464,0.832442,-2.239269,1.746244,0.447442,0.019952,-0.076235,0.034994,0.061283,0.161742,-0.365840
1756601355.344052,-1.572464,0.832442,-2.235669,1.738840,0.452214,0.044754,-0.079714,0.059855,0.059395,0.280089,-0.285235
1756601355.450054,-1.572464,0.832442,-2.230810,1.729870,0.458993,0.045274,-0.100144,0.073032,0.057126,-0.386107,0.104505
1756601355.549212,-1.572464,0.832442,-2.227027,1.718939,0.466846,0.040435,-0.115164,0.082869,0.054672,-0.352620,0.188837
1756601355.658435,-1.572464,0.832442,-2.222229,1.709179,0.469828,0.044761,-0.096183,0.005234,0.052003,-0.289545,0.275979
1756601355.738853,-1.572464,0.832442,-2.220089,1.701913,0.470729,-0.000468,-0.056177,0.013136,0.050137,-0.313659,0.248268
1756601355.828462,-1.572464,0.832442,-2.221465,1.696127,0.471627,-0.013968,-0.051464,0.005460,0.049271,-0.204336,0.344394
1756601355.943024,-1.572464,0.832442,-2.221595,1.691754,0.471254,-0.005616,-0.031817,-0.003196,0.048278,-0.366382,0.160644
1756601356.050363,-1.572464,0.832442,-2.223493,1.689300,0.471164,-0.027177,-0.013964,-0.001974,0.048090,-0.268243,0.296726
1756601356.133760,-1.572464,0.832442,-2.225685,1.688994,0.471062,-0.030581,-0.000051,-0.000466,0.048180,-0.187396,0.353411
1756601356.250546,-1.572464,0.832442,-2.229010,1.688701,0.471502,-0.039159,0.002909,0.011369,0.048752,-0.313746,0.248121
1756601356.354689,-1.572464,0.832442,-2.233526,1.689480,0.472839,-0.045002,0.016868,0.014087,0.049842,-0.261387,0.302784
1756601356.430254,-1.572464,0.832442,-2.237388,1.692518,0.474538,-0.042193,0.034833,0.022135,0.052089,-0.050291,0.396845
1756601356.576459,-1.572464,0.832442,-2.241328,1.694709,0.476460,-0.052884,0.029506,0.025088,0.052417,-0.254246,0.308803
1756601356.647699,-1.572464,0.832442,-2.247524,1.697589,0.478413,-0.052241,0.037540,0.020002,0.054266,-0.351487,0.190942
1756601356.746700,-1.572464,0.832442,-2.250528,1.702948,0.480278,-0.029476,0.059529,0.024646,0.056002,-0.336276,0.216617
1756601356.847341,-1.572464,0.832442,-2.254532,1.708696,0.483270,-0.055362,0.050916,0.030676,0.058112,-0.259187,0.304685
1756601356.941157,-1.572464,0.832442,-2.260397,1.711088,0.484165,-0.060842,0.032301,0.008545,0.059788,-0.061464,0.395251
1756601357.048412,-1.572464,0.832442,-2.265010,1.716190,0.486153,-0.037603,0.064746,0.025953,0.061386,-0.290109,0.275365
1756601357.150386,-1.572464,0.832442,-2.268032,1.721842,0.487897,-0.035955,0.070102,0.018244,0.063392,-0.338997,-0.212330
1756601357.251823,-1.572464,0.832442,-2.270900,1.728009,0.489447,-0.031604,0.059259,0.019468,0.065067,-0.311075,0.251459
1756601357.341235,-1.572464,0.832442,-2.274271,1.734550,0.489126,-0.039851,0.049054,-0.019853,0.066938,-0.260504,0.303560
1756601357.481129,-1.572547,0.832563,-2.278486,1.735521,0.486546,-0.041953,0.005244,-0.020252,0.067608,-0.265576,0.299120
1756601357.589381,-1.573673,0.834590,-2.282068,1.737085,0.485602,-0.044217,0.031955,-0.009502,0.067849,-0.267809,0.297122
1756601357.689881,-1.576188,0.839388,-2.286155,1.741863,0.483817,-0.040273,0.045854,-0.022820,0.067989,-0.271112,0.294111
1756601357.800299,-1.577539,0.844178,-2.289550,1.744545,0.482345,-0.044037,0.031695,-0.011778,0.067774,-0.274317,0.291124
1756601357.893775,-1.580126,0.850904,-2.294341,1.747926,0.481634,-0.048691,0.037294,-0.005366,0.067421,-0.278518,0.287107
1756601357.988760,-1.580894,0.856324,-2.299053,1.752438,0.480867,-0.046113,0.046623,-0.009566,0.067870,-0.280588,0.285085
1756601358.095594,-1.581208,0.859986,-2.303500,1.756550,0.480153,-0.045303,0.039616,-0.005682,0.068593,-0.283134,0.282556
1756601358.204440,-1.582142,0.864312,-2.307358,1.759586,0.479861,-0.047549,0.041086,-0.002203,0.068789,-0.288702,0.276864
1756601358.241632,-1.582142,0.864312,-2.307358,1.759586,0.479861,-0.047549,0.041086,-0.002203,0.068762,-0.291883,0.273512
1756601358.356499,-1.586940,0.881608,-2.317196,1.768429,0.478738,-0.049014,0.042500,-0.010649,0.067881,-0.309637,0.253234
1756601358.464473,-1.588452,0.887526,-2.321138,1.771879,0.477983,-0.050376,0.042050,-0.008447,0.067761,-0.311948,0.250381
1756601358.564106,-1.589504,0.892769,-2.326192,1.776253,0.477266,-0.051017,0.043996,-0.005495,0.068243,-0.313377,0.248590
1756601358.667046,-1.590275,0.897129,-2.331333,1.780348,0.476800,-0.052787,0.039701,-0.004963,0.068901,-0.319910,0.240125
1756601358.749537,-1.592454,0.903406,-2.336690,1.784229,0.476425,-0.054106,0.038030,-0.002036,0.068938,-0.333907,0.220246
1756601358.864804,-1.595698,0.909503,-2.341147,1.787466,0.476273,-0.057395,0.039951,-0.001713,0.068580,-0.346954,0.199059
1756601359.005630,-1.601712,0.916690,-2.346977,1.791575,0.475999,-0.059428,0.039197,-0.002311,0.067959,-0.361002,0.172276
1756601359.089770,-1.601712,0.916690,-2.346977,1.791575,0.475999,-0.059428,0.039197,-0.002311,0.067932,-0.350203,0.193286
1756601359.233577,-1.608211,0.924047,-2.357953,1.797973,0.475813,-0.062503,0.030941,-0.001372,0.068584,-0.355469,0.183422
1756601359.278856,-1.608211,0.924047,-2.357953,1.797973,0.475813,-0.062503,0.030941,-0.001372,0.068557,-0.348795,0.195816
1756601359.394231,-1.613450,0.933328,-2.370331,1.803675,0.475702,-0.063999,0.028989,-0.000591,0.069101,-0.392166,0.078782
1756601359.535991,-1.617067,0.942838,-2.376842,1.806897,0.475508,-0.066913,0.033145,-0.003528,0.068386,-0.392377,-0.080655
1756601359.577782,-1.617067,0.942838,-2.376842,1.806897,0.475508,-0.066913,0.033145,-0.003528,0.068360,-0.399983,0.003838
1756601359.630108,-1.620692,0.954672,-2.389325,1.811777,0.475298,-0.072250,0.014155,-0.001569,0.068609,-0.398097,-0.038984
1756601359.724904,-1.621944,0.957726,-2.396395,1.812812,0.475313,-0.070909,0.006726,0.002191,0.069237,-0.394466,-0.066325
1756601359.886706,-1.623666,0.963541,-2.403619,1.813681,0.475594,-0.075083,0.004187,0.004036,0.069274,-0.353038,-0.188060
1756601359.973058,-1.626448,0.971323,-2.411441,1.813467,0.475992,-0.080211,-0.009203,0.002626,0.068669,-0.285552,-0.280109
1756601360.046227,-1.628808,0.976457,-2.417850,1.812562,0.476084,-0.079964,-0.019309,0.001947,0.068256,-0.294455,-0.270740
1756601360.207992,-1.629930,0.979780,-2.425624,1.810215,0.476274,-0.075242,-0.033699,0.003642,0.068399,-0.356526,-0.181417
1756601360.246441,-1.629930,0.979780,-2.425624,1.810215,0.476274,-0.075242,-0.033699,0.003642,0.068374,-0.381929,-0.118901
1756601360.358880,-1.630402,0.980116,-2.439735,1.799691,0.477353,-0.069426,-0.063314,0.004190,0.068857,-0.396727,-0.051086
1756601360.455981,-1.631427,0.980617,-2.445209,1.794229,0.478247,-0.072461,-0.063763,0.017402,0.068608,-0.399449,-0.021001
1756601360.558118,-1.634122,0.981856,-2.452948,1.788943,0.480008,-0.080401,-0.048271,0.016800,0.068483,-0.399818,-0.012107
1756601360.660060,-1.636441,0.982926,-2.460868,1.783874,0.481503,-0.078863,-0.053242,0.013481,0.068509,-0.399614,0.017600
1756601360.758011,-1.637855,0.983575,-2.467135,1.779194,0.482831,-0.081961,-0.056892,0.019487,0.068538,-0.397636,0.043461
1756601360.859336,-1.640167,0.984635,-2.475428,1.773822,0.484565,-0.082660,-0.049379,0.014322,0.068640,-0.396790,0.050602
1756601360.964812,-1.643132,0.985986,-2.483637,1.769191,0.485680,-0.081531,-0.044675,0.008549,0.068653,-0.396073,0.055930
1756601361.127103,-1.646389,0.987469,-2.491870,1.764731,0.486538,-0.083680,-0.042391,0.008507,0.068622,-0.390477,0.086768
1756601361.279038,-1.646389,0.987469,-2.491870,1.764731,0.486538,-0.083680,-0.042391,0.008507,0.068596,-0.380913,0.122091
1756601361.446642,-1.649046,0.988370,-2.498527,1.761422,0.486982,-0.083879,-0.039149,0.003582,0.068659,-0.377165,0.133220
1756601361.627617,-1.654365,0.989683,-2.510029,1.756240,0.487245,-0.082629,-0.038983,0.001067,0.068729,-0.369217,0.153883
1756601361.804256,-1.664044,0.989991,-2.524801,1.750360,0.487365,-0.081637,-0.025722,-0.001665,0.068677,-0.361794,0.170603
1756601362.000019,-1.673788,0.990477,-2.537851,1.746386,0.486936,-0.081408,-0.024101,-0.003212,0.068534,-0.351276,0.191326
1756601362.107970,-1.685051,0.991323,-2.552634,1.742557,0.486259,-0.080212,-0.021185,-0.005085,0.068425,-0.358268,0.177889
1756601362.185695,-1.690406,0.991435,-2.560643,1.740503,0.485887,-0.078508,-0.015931,-0.002499,0.068547,-0.328715,0.227919
1756601362.438770,-1.706700,0.991945,-2.580517,1.737955,0.484382,-0.075784,-0.005412,-0.008482,0.068702,0.063304,0.394958
1756601362.671740,-1.706700,0.991945,-2.580517,1.737955,0.484382,-0.075784,-0.005412,-0.008482,0.068655,-0.198060,0.347523
1756601362.857305,-1.725542,0.992384,-2.599772,1.737846,0.482040,-0.069754,0.004771,-0.011701,0.068542,0.257710,0.305917
1756601363.009019,-1.735358,0.993012,-2.611740,1.738313,0.477011,-0.042648,0.017707,-0.032036,0.068577,0.292871,0.272446
1756601363.135416,-1.741058,0.993374,-2.615699,1.742240,0.473459,-0.030977,0.031487,-0.013234,0.068571,0.235039,0.323662
1756601363.291743,-1.746588,0.993604,-2.621354,1.745820,0.471711,-0.079253,0.026378,-0.037522,0.069102,0.319905,0.240128
1756601363.410743,-1.752747,0.993827,-2.626410,1.748632,0.464622,-0.009043,0.023329,-0.051372,0.068768,0.307119,0.256278
1756601363.482683,-1.756509,0.994185,-2.626797,1.751473,0.458537,0.004960,0.025017,-0.045599,0.068064,0.176863,0.358776
1756601363.540627,-1.757055,0.994313,-2.621894,1.761190,0.451466,0.014301,0.033584,-0.025546,0.068127,0.300582,0.263921
1756601363.634290,-1.757066,0.994323,-2.621314,1.764151,0.448966,0.012332,0.031453,-0.014635,0.068125,0.344871,0.202689
1756601363.758332,-1.757081,0.994338,-2.619793,1.767257,0.448552,0.032218,0.041738,0.000384,0.068552,-0.043080,0.397674
1756601363.843950,-1.757123,0.994358,-2.615704,1.772123,0.448866,0.048658,0.049260,0.005551,0.068446,0.038187,0.398171
1756601363.943128,-1.757125,0.994360,-2.609314,1.776010,0.449443,0.059253,0.040719,0.006380,0.067945,-0.064156,0.394845
1756601364.045916,-1.757132,0.994367,-2.604846,1.781047,0.450867,0.036222,0.060515,0.020095,0.068142,-0.029441,0.398917
1756601364.165254,-1.757148,0.994384,-2.601892,1.786548,0.452434,0.034488,0.065990,0.018555,0.068657,-0.156791,0.367992
1756601364.376277,-1.757543,0.994779,-2.598618,1.792283,0.454561,0.029002,0.055388,0.026981,0.069032,-0.178721,0.357855
1756601364.574419,-1.757543,0.994779,-2.598618,1.792283,0.454561,0.029002,0.055388,0.026981,0.069006,-0.189858,0.352073
1756601364.832995,-1.761411,0.998210,-2.594913,1.802508,0.458405,0.018410,0.069211,0.016547,0.069062,-0.174649,0.359860
1756601364.895496,-1.770922,1.004739,-2.591167,1.820254,0.460086,0.009783,0.062500,0.000287,0.068767,-0.154624,0.368910
1756601364.957727,-1.778232,1.007550,-2.588989,1.834689,0.459698,0.009580,0.058494,-0.002754,0.069188,-0.121558,0.381101
1756601365.054930,-1.780671,1.008967,-2.588170,1.839380,0.459884,0.008826,0.060863,0.006915,0.069210,-0.106602,0.385540
1756601365.156544,-1.784776,1.012134,-2.587788,1.845889,0.460580,0.001497,0.068208,0.005351,0.069091,-0.067691,0.394242
1756601365.257168,-1.788661,1.016301,-2.587451,1.852641,0.460935,0.005329,0.067871,0.002805,0.068852,-0.040349,0.397971
1756601365.361345,-1.790997,1.020796,-2.586864,1.859446,0.461478,0.006536,0.069846,0.008052,0.068820,-0.031536,0.398764
1756601365.468410,-1.791718,1.024489,-2.586444,1.865225,0.462192,0.007232,0.073408,0.009345,0.069074,-0.049777,0.396894
1756601365.557760,-1.794339,1.028005,-2.585542,1.872667,0.463125,0.011102,0.076236,0.009841,0.069256,0.000082,0.400006
1756601365.652323,-1.799011,1.032678,-2.584152,1.880327,0.464243,0.014782,0.077823,0.012191,0.068830,0.098025,0.387820
1756601365.829448,-1.803381,1.038801,-2.583101,1.888397,0.465699,0.011434,0.082961,0.016621,0.068382,0.133560,0.377054
1756601365.889396,-1.803381,1.038801,-2.583101,1.888397,0.465699,0.011434,0.082961,0.016621,0.068355,0.116123,0.382786
1756601365.964974,-1.806266,1.046399,-2.579474,1.903352,0.468803,0.032296,0.080690,0.015614,0.068900,0.070814,0.393698
1756601366.058947,-1.807764,1.048210,-2.575788,1.911257,0.470544,0.038370,0.079665,0.019131,0.069293,0.090821,0.389557
1756601366.197983,-1.809148,1.053417,-2.572259,1.919535,0.472446,0.036926,0.085521,0.019507,0.069189,0.162833,0.365379
1756601366.291476,-1.811504,1.057676,-2.569153,1.926364,0.473916,0.041149,0.086306,0.017377,0.068854,0.195698,0.348861
1756601366.378333,-1.815527,1.061789,-2.564832,1.934855,0.475731,0.047183,0.085995,0.019973,0.068436,0.209491,0.340773
1756601366.483639,-1.817425,1.065551,-2.559747,1.943529,0.477837,0.056240,0.085694,0.021129,0.068390,0.191093,0.351416
1756601366.566251,-1.818180,1.066720,-2.554962,1.950325,0.479521,0.064210,0.083981,0.021814,0.068698,0.115266,0.383038
1756601366.646373,-1.819079,1.067618,-2.548343,1.958588,0.481784,0.069188,0.082037,0.023245,0.069079,0.100843,0.387081
1756601366.741159,-1.820380,1.068919,-2.542565,1.965079,0.483704,0.072169,0.082041,0.024429,0.069089,0.100845,0.387086
1756601366.843880,-1.822923,1.071463,-2.535533,1.973379,0.485938,0.068858,0.083952,0.019805,0.068867,0.114273,0.383333
1756601366.938391,-1.825827,1.074368,-2.528676,1.981879,0.487750,0.068785,0.085540,0.017123,0.068583,0.123617,0.380424
1756601367.046782,-1.828273,1.076814,-2.521849,1.990471,0.489364,0.068523,0.085887,0.015355,0.068511,0.086539,0.390531
1756601367.149646,-1.829586,1.078126,-2.516335,1.997265,0.490605,0.068793,0.084473,0.015501,0.068670,0.066641,0.394422
1756601367.276553,-1.830301,1.080246,-2.509274,2.005724,0.492294,0.069126,0.086967,0.019055,0.068917,0.058454,0.395707
1756601367.355828,-1.831181,1.085437,-2.502589,2.014471,0.494045,0.065604,0.084829,0.013803,0.068635,0.081970,0.391512
1756601367.454005,-1.834174,1.088430,-2.496312,2.023029,0.495235,0.062049,0.086577,0.011090,0.068512,0.067587,0.394252
1756601367.570404,-1.835991,1.090247,-2.491322,2.030024,0.496017,0.061398,0.086268,0.008206,0.068658,0.047461,0.397176
1756601367.666651,-1.836962,1.093279,-2.485243,2.038600,0.496789,0.058828,0.087257,0.008768,0.068864,0.075783,0.392757
1756601367.789229,-1.837061,1.100579,-2.479523,2.047367,0.497695,0.055030,0.088332,0.008620,0.068400,0.158785,0.367152
1756601367.896072,-1.837702,1.106856,-2.475215,2.054448,0.498323,0.056154,0.086758,0.006711,0.067909,0.153445,0.369416
1756601367.952499,-1.839647,1.108938,-2.469642,2.063201,0.498992,0.058498,0.087032,0.007755,0.068344,0.105502,0.385840
1756601368.060083,-1.840038,1.109329,-2.464670,2.070028,0.499519,0.065297,0.081755,0.005098,0.069009,0.055605,0.396117
1756601368.245141,-1.841190,1.110481,-2.457907,2.077923,0.500109,0.065335,0.079114,0.007346,0.069397,0.041139,0.397880
1756601368.467874,-1.841190,1.110481,-2.457907,2.077923,0.500109,0.065335,0.079114,0.007346,0.069370,0.001180,0.399999
1756601368.584754,-1.841391,1.124809,-2.448758,2.091610,0.500947,0.052623,0.087984,0.001286,0.067990,0.205565,0.343138
1756601368.633942,-1.842067,1.135971,-2.443534,2.100528,0.500946,0.053741,0.086963,-0.001864,0.066721,0.207332,0.342073
1756601368.673406,-1.842793,1.137283,-2.440286,2.105666,0.500790,0.053354,0.085435,-0.002624,0.067082,0.229136,0.327867
1756601368.744662,-1.843194,1.137685,-2.427430,2.124894,0.501230,0.054205,0.075989,0.006125,0.069497,0.072118,0.393450
1756601368.934550,-1.845635,1.140126,-2.421171,2.132573,0.501806,0.067179,0.077541,0.003379,0.069550,0.145768,0.372495
1756601369.177129,-1.845635,1.140126,-2.421171,2.132573,0.501806,0.067179,0.077541,0.003379,0.069523,0.080649,0.391841
1756601369.329221,-1.853715,1.148206,-2.410782,2.145293,0.501530,0.055237,0.078574,-0.006832,0.068174,0.179738,0.357344
1756601369.377874,-1.854864,1.158248,-2.404117,2.156942,0.501267,0.053287,0.086519,0.006312,0.067554,0.212918,0.338624
1756601369.450127,-1.854925,1.164234,-2.387088,2.177700,0.502764,0.065623,0.075028,0.003032,0.069016,0.139683,0.374821
1756601369.575656,-1.855487,1.164796,-2.382039,2.183545,0.502990,0.064437,0.072655,0.003413,0.069561,0.135306,0.376421
1756601369.640972,-1.857140,1.168666,-2.375609,2.191012,0.503175,0.062109,0.078049,0.000636,0.069438,0.272159,0.293137
1756601369.770161,-1.857254,1.180456,-2.369397,2.199081,0.503008,0.062464,0.081293,-0.003756,0.067810,0.381588,-0.119963
1756601369.848515,-1.857329,1.190931,-2.363452,2.207157,0.502665,0.064225,0.079536,-0.000612,0.066577,0.399720,-0.014958
1756601369.939737,-1.857329,1.191660,-2.358314,2.213984,0.500941,0.068910,0.072809,-0.024594,0.067286,0.399116,-0.026586
1756601370.038195,-1.857329,1.191660,-2.350298,2.218613,0.499731,0.090190,0.032871,-0.000140,0.067282,0.324868,-0.233370
1756601370.155999,-1.857329,1.191660,-2.340696,2.221491,0.500266,0.098884,0.032736,0.008524,0.066893,0.255968,-0.303836
1756601370.232159,-1.857329,1.191660,-2.331239,2.226066,0.498872,0.092487,0.035036,-0.018412,0.066811,0.392199,0.081100
1756601370.337282,-1.857329,1.191660,-2.323448,2.227083,0.497948,0.099632,-0.003048,-0.008120,0.065995,0.295078,0.270055
1756601370.445164,-1.857329,1.191660,-2.313496,2.224017,0.496809,0.103520,-0.021698,-0.006834,0.064045,0.083914,0.391100
1756601370.545339,-1.857329,1.191660,-2.302691,2.224522,0.497885,0.108177,0.023919,0.017182,0.063140,-0.061511,0.395245
1756601370.654354,-1.857329,1.191660,-2.291853,2.227256,0.499006,0.097967,0.026108,0.006062,0.062742,-0.244726,0.316402
1756601370.742812,-1.857329,1.191660,-2.284522,2.228722,0.499753,0.081267,0.026356,0.013818,0.062377,-0.082311,0.391440
1756601370.858498,-1.857329,1.191660,-2.277006,2.232557,0.500930,0.062843,0.046955,0.005000,0.062690,-0.281294,0.284384
1756601370.942405,-1.857329,1.191660,-2.271688,2.237253,0.500524,0.045819,0.047702,-0.010445,0.063299,-0.051711,0.396644
1756601371.055002,-1.857329,1.191660,-2.267606,2.240905,0.499392,0.041636,0.047695,-0.013798,0.063660,-0.267122,0.297735
1756601371.161845,-1.857329,1.191660,-2.264239,2.245891,0.497863,0.022215,0.051482,-0.018396,0.064434,0.030034,0.398872
1756601371.267863,-1.857329,1.191660,-2.262774,2.250978,0.495620,0.007991,0.049917,-0.025291,0.065395,-0.164215,0.364740
1756601371.342609,-1.857329,1.191660,-2.262532,2.255869,0.493694,0.005074,0.052836,-0.011773,0.066487,0.129049,0.378619
1756601371.468636,-1.857329,1.191660,-2.260520,2.261526,0.492128,0.018501,0.056052,-0.016267,0.067455,-0.151276,0.370292
1756601371.537235,-1.857339,1.191671,-2.260233,2.265639,0.490780,0.004842,0.051971,-0.015056,0.068319,-0.120084,0.381556
1756601371.788484,-1.857955,1.192356,-2.258998,2.270932,0.489333,0.012785,0.052810,-0.013676,0.069151,-0.118090,0.382174
1756601371.867326,-1.857955,1.192356,-2.258998,2.270932,0.489333,0.012785,0.052810,-0.013676,0.069124,-0.113366,0.383606
1756601372.007218,-1.860242,1.195351,-2.258221,2.275169,0.488022,0.004259,0.053593,-0.019608,0.069039,-0.116006,0.382812
1756601372.142118,-1.865596,1.202457,-2.258415,2.281648,0.485020,-0.004298,0.054973,-0.029240,0.068193,-0.109839,0.384627
