timestamp,actual_load_x,actual_load_y,drone1_pose_x,drone1_pose_y,drone1_pose_z,drone1_velocity_x,drone1_velocity_y,drone1_velocity_z,cable1_tension,attachment_point1_x,attachment_point1_y,drone2_pose_x,drone2_pose_y,drone2_pose_z,drone2_velocity_x,drone2_velocity_y,drone2_velocity_z,cable2_tension,attachment_point2_x,attachment_point2_y,drone3_pose_x,drone3_pose_y,drone3_pose_z,drone3_velocity_x,drone3_velocity_y,drone3_velocity_z,cable3_tension,attachment_point3_x,attachment_point3_y,drone4_pose_x,drone4_pose_y,drone4_pose_z,drone4_velocity_x,drone4_velocity_y,drone4_velocity_z,cable4_tension,attachment_point4_x,attachment_point4_y
1756073252.947267,0.200014,-0.000014,-0.971806,-0.000889,0.501729,0.003159,-0.000327,0.000092,0.005678,0.000015,-0.000681,-0.685549,0.685547,0.498129,0.007722,-0.007645,-0.054814,0.004411,0.000015,-0.000681,-0.830757,-0.350817,0.496590,-0.005455,0.003632,0.047575,0.005310,0.000015,-0.000681,-0.811519,0.339542,0.502330,-0.008191,-0.005030,-0.030218,0.005299,0.000015,-0.000681
1756073252.990718,0.200014,-0.000014,-0.971431,-0.000896,0.500662,0.008154,-0.000112,-0.031548,0.000000,0.000015,-0.000681,-0.685093,0.685096,0.494536,0.007398,-0.007295,-0.063123,0.000000,0.000015,-0.000681,-0.831298,-0.350638,0.499363,-0.011228,0.003195,0.042503,0.000000,0.000015,-0.000681,-0.812290,0.339317,0.500150,-0.015959,-0.004619,-0.042960,0.000000,0.000015,-0.000681
1756073253.098229,0.200014,-0.000014,-0.970912,-0.000903,0.498064,0.007293,-0.000167,-0.051165,0.000588,0.000015,-0.000681,-0.684684,0.684693,0.490641,0.005578,-0.005458,-0.065762,0.000541,0.000015,-0.000681,-0.832071,-0.350335,0.501353,-0.012218,0.005930,0.020826,0.000504,0.000015,-0.000681,-0.813585,0.338607,0.496889,-0.028570,-0.020801,-0.065440,0.000510,0.000015,-0.000681
1756073253.283074,0.200014,-0.000014,-0.970102,-0.000905,0.493432,0.011425,-0.000018,-0.063045,0.000375,0.000015,-0.000681,-0.684070,0.684017,0.485325,0.027689,-0.032016,-0.077492,0.000372,0.000015,-0.000681,-0.832382,-0.348914,0.500378,0.028334,0.032771,-0.041066,0.000320,0.000015,-0.000681,-0.816541,0.336150,0.490406,-0.026621,-0.036682,-0.103113,0.000305,0.000015,-0.000681
1756073253.367794,0.200014,-0.000014,-0.970102,-0.000905,0.493432,0.011425,-0.000018,-0.063045,0.003631,0.000015,-0.000681,-0.684070,0.684017,0.485325,0.027689,-0.032016,-0.077492,0.002969,0.000015,-0.000681,-0.832382,-0.348914,0.500378,0.028334,0.032771,-0.041066,0.003422,0.000015,-0.000681,-0.816541,0.336150,0.490406,-0.026621,-0.036682,-0.103113,0.003419,0.000015,-0.000681
1756073253.483384,0.200014,-0.000014,-0.969869,-0.000906,0.492145,0.011673,-0.000035,-0.065142,0.000221,0.000015,-0.000681,-0.683360,0.683230,0.483750,0.035126,-0.039007,-0.078817,0.000320,0.000015,-0.000681,-0.832012,-0.348487,0.499379,0.009255,0.015177,-0.054608,0.000170,0.000015,-0.000681,-0.816559,0.335340,0.488091,0.009297,-0.042158,-0.118581,0.000195,0.000015,-0.000681
1756073253.591473,0.200014,-0.000014,-0.969428,-0.000825,0.490701,0.035823,0.008811,-0.079934,0.000448,0.000015,-0.000681,-0.682857,0.682706,0.482129,0.019232,-0.018456,-0.080744,0.000408,0.000015,-0.000681,-0.832114,-0.348312,0.498286,-0.010821,0.005777,-0.051993,0.000396,0.000015,-0.000681,-0.816517,0.334597,0.485672,-0.004989,-0.032586,-0.122409,0.000365,0.000015,-0.000681
1756073253.662276,0.200014,-0.000014,-0.968315,-0.000668,0.488924,0.062668,0.004298,-0.091334,0.002128,0.000015,-0.000681,-0.682563,0.682489,0.480679,0.013310,-0.008375,-0.065882,0.001709,0.000015,-0.000681,-0.832379,-0.348279,0.497423,-0.014772,-0.001220,-0.037806,0.001970,0.000015,-0.000681,-0.816884,0.334124,0.483322,-0.022816,-0.019410,-0.111279,0.001951,0.000015,-0.000681
1756073253.701669,0.200014,-0.000014,-0.973293,-0.001733,0.470853,-0.056908,-0.006854,-0.046762,0.000595,0.000015,-0.000681,-0.688709,0.688798,0.468918,-0.015155,0.010588,-0.041884,0.000526,0.000015,-0.000681,-0.841315,-0.352911,0.487792,-0.009733,-0.005769,-0.036510,0.000535,0.000015,-0.000681,-0.829213,0.340207,0.470663,-0.017339,0.014834,-0.045768,0.000515,0.000015,-0.000681
1756073253.789747,0.200014,-0.000014,-0.976009,-0.001836,0.468149,-0.042165,0.000936,-0.045201,0.000000,0.000015,-0.000681,-0.689434,0.689271,0.466732,-0.007049,0.002797,-0.034666,0.000000,0.000015,-0.000681,-0.842231,-0.353173,0.486201,-0.005866,0.007575,-0.016600,0.000000,0.000015,-0.000681,-0.829557,0.340235,0.468765,-0.002558,-0.010784,-0.020046,0.000000,0.000015,-0.000681
1756073253.953720,0.200014,-0.000014,-0.978055,-0.001628,0.464740,-0.015069,0.003712,-0.038109,0.000055,0.000015,-0.000681,-0.689948,0.689624,0.464911,-0.034704,0.031371,-0.021110,-0.000198,0.000015,-0.000681,-0.846008,-0.354374,0.485811,-0.109649,-0.047626,-0.032937,0.000071,0.000015,-0.000681,-0.830859,0.338154,0.468511,-0.059124,-0.003966,0.019142,-0.000193,0.000015,-0.000681
1756073254.031310,0.200014,-0.000014,-0.978897,-0.001457,0.462691,-0.012567,0.002367,-0.031528,0.000611,0.000015,-0.000681,-0.692611,0.692215,0.462367,-0.033368,0.030676,-0.047441,0.000538,0.000015,-0.000681,-0.850870,-0.356704,0.482669,-0.065852,-0.030929,-0.056934,0.000555,0.000015,-0.000681,-0.837475,0.339850,0.467128,-0.100699,0.025699,-0.052006,0.000534,0.000015,-0.000681
1756073254.188884,0.200014,-0.000014,-0.979444,-0.001321,0.460902,0.004341,0.002478,-0.026241,0.000146,0.000015,-0.000681,-0.694114,0.693524,0.459574,-0.010712,0.005725,-0.048467,0.000203,0.000015,-0.000681,-0.853123,-0.357485,0.479357,-0.003801,0.015455,-0.060630,0.000150,0.000015,-0.000681,-0.842162,0.341463,0.463635,-0.055276,0.022207,-0.058153,0.000095,0.000015,-0.000681
1756073254.275897,0.200014,-0.000014,-0.979444,-0.001321,0.460902,0.004341,0.002478,-0.026241,0.000271,0.000015,-0.000681,-0.694114,0.693524,0.459574,-0.010712,0.005725,-0.048467,0.000347,0.000015,-0.000681,-0.853123,-0.357485,0.479357,-0.003801,0.015455,-0.060630,0.000249,0.000015,-0.000681,-0.842162,0.341463,0.463635,-0.055276,0.022207,-0.058153,0.000230,0.000015,-0.000681
1756073254.342339,0.200014,-0.000014,-0.979357,-0.001321,0.460462,0.001096,-0.000685,-0.020009,0.000628,0.000015,-0.000681,-0.694034,0.693321,0.458473,0.012634,-0.018020,-0.055816,0.000550,0.000015,-0.000681,-0.852741,-0.356900,0.478045,0.026675,0.031315,-0.067302,0.000570,0.000015,-0.000681,-0.842653,0.341755,0.462197,-0.002499,0.006916,-0.083473,0.000552,0.000015,-0.000681
1756073254.393777,0.200014,-0.000014,-0.986061,-0.001492,0.456466,-0.063482,-0.006185,-0.034829,0.000000,0.000015,-0.000681,-0.697744,0.696674,0.455792,-0.051527,0.048374,-0.003780,0.000000,0.000015,-0.000681,-0.862260,-0.357740,0.469498,-0.095391,-0.030995,-0.042750,0.000000,0.000015,-0.000681,-0.848016,0.342735,0.449378,-0.089271,0.019702,-0.027334,0.000000,0.000015,-0.000681
1756073254.490733,0.200014,-0.000014,-0.989384,-0.001688,0.454702,-0.053226,-0.000152,-0.026970,0.000000,0.000015,-0.000681,-0.700552,0.699206,0.455371,-0.044801,0.039144,-0.011199,0.000000,0.000015,-0.000681,-0.867094,-0.359218,0.467381,-0.067027,-0.017015,-0.028695,0.000000,0.000015,-0.000681,-0.854044,0.344277,0.448946,-0.105297,0.030962,0.006837,0.000000,0.000015,-0.000681
1756073254.647617,0.200014,-0.000014,-0.992437,-0.001898,0.452911,-0.027935,-0.003793,-0.021311,0.005587,0.000015,-0.000681,-0.703305,0.701497,0.454282,-0.024720,0.020447,-0.017203,0.004468,0.000015,-0.000681,-0.871604,-0.361074,0.465287,-0.047977,-0.032001,-0.028698,0.005261,0.000015,-0.000681,-0.862960,0.346839,0.449758,-0.094921,0.017399,0.020281,0.005262,0.000015,-0.000681
1756073254.726607,0.200014,-0.000014,-0.993615,-0.002049,0.451575,-0.013872,-0.001988,-0.023788,0.000646,0.000015,-0.000681,-0.704241,0.702182,0.453069,-0.009722,0.005769,-0.023648,0.000566,0.000015,-0.000681,-0.873284,-0.362700,0.463885,-0.018465,-0.021637,-0.016271,0.000591,0.000015,-0.000681,-0.867898,0.347369,0.451168,-0.075235,0.009649,0.020275,0.000579,0.000015,-0.000681
1756073254.840583,0.200014,-0.000014,-0.993838,-0.001949,0.449962,0.019256,0.008713,-0.029657,0.000832,0.000015,-0.000681,-0.704541,0.702258,0.451425,-0.001025,-0.003446,-0.029869,0.000716,0.000015,-0.000681,-0.874096,-0.363203,0.463701,0.000164,0.014489,0.006156,0.000768,0.000015,-0.000681,-0.871508,0.348537,0.451875,-0.047177,0.028717,0.007318,0.000759,0.000015,-0.000681
1756073254.974533,0.200014,-0.000014,-0.993394,-0.002058,0.447888,-0.019360,-0.007181,-0.008406,0.002141,0.000015,-0.000681,-0.704238,0.701745,0.449718,-0.008704,0.006739,-0.014107,0.000693,0.000015,-0.000681,-0.875541,-0.362594,0.466682,-0.052138,-0.008297,0.075964,0.002477,0.000015,-0.000681,-0.873055,0.350198,0.453344,-0.040353,0.020711,0.050844,0.001481,0.000015,-0.000681
1756073255.061434,0.200014,-0.000014,-0.993394,-0.002058,0.447888,-0.019360,-0.007181,-0.008406,0.000449,0.000015,-0.000681,-0.704238,0.701745,0.449718,-0.008704,0.006739,-0.014107,0.000388,0.000015,-0.000681,-0.875541,-0.362594,0.466682,-0.052138,-0.008297,0.075964,0.000436,0.000015,-0.000681,-0.873055,0.350198,0.453344,-0.040353,0.020711,0.050844,0.000378,0.000015,-0.000681
1756073255.150226,0.199990,-0.000014,-0.999534,-0.003002,0.442785,-0.047608,-0.008855,-0.086190,0.000686,-0.000009,-0.000681,-0.707012,0.704310,0.447667,-0.029194,0.025219,-0.044285,0.000594,-0.000009,-0.000681,-0.885951,-0.366758,0.472347,-0.098348,-0.031469,0.005287,0.000640,-0.000009,-0.000681,-0.884041,0.352908,0.462385,-0.148125,0.034072,0.078485,0.000632,-0.000009,-0.000681
1756073255.254935,0.197938,-0.000003,-1.002376,-0.003446,0.437259,-0.030658,-0.005207,-0.052757,0.000624,-0.002061,-0.000670,-0.709446,0.706346,0.444152,-0.031792,0.027448,-0.039622,0.000556,-0.002061,-0.000670,-0.893185,-0.366249,0.474282,-0.100761,0.032839,0.057255,0.000587,-0.002061,-0.000670,-0.892883,0.355443,0.467486,-0.079949,0.024521,0.055298,0.000586,-0.002061,-0.000670
1756073255.340178,0.193801,0.000082,-1.004200,-0.003779,0.434847,-0.029049,-0.004535,-0.026873,0.000678,-0.006198,-0.000584,-0.710997,0.708201,0.441661,-0.005755,0.044947,-0.047257,0.000596,-0.006198,-0.000584,-0.899613,-0.364327,0.479416,-0.095030,0.020894,0.104122,0.000642,-0.006198,-0.000584,-0.897263,0.356049,0.470769,-0.061173,0.000792,0.059060,0.000642,-0.006198,-0.000584
1756073255.476664,0.190679,0.000176,-1.007036,-0.003985,0.433203,-0.060127,-0.004317,-0.026468,0.001018,-0.009320,-0.000490,-0.712194,0.710290,0.438956,-0.046812,0.018382,-0.045152,0.000944,-0.009320,-0.000490,-0.906693,-0.362927,0.486977,-0.132433,0.035259,0.138009,0.000907,-0.009320,-0.000490,-0.902100,0.354653,0.476669,-0.134831,-0.052323,0.129113,0.001020,-0.009320,-0.000490
1756073255.551232,0.190679,0.000176,-1.007036,-0.003985,0.433203,-0.060127,-0.004317,-0.026468,0.000691,-0.009320,-0.000490,-0.712194,0.710290,0.438956,-0.046812,0.018382,-0.045152,0.000597,-0.009320,-0.000490,-0.906693,-0.362927,0.486977,-0.132433,0.035259,0.138009,0.000665,-0.009320,-0.000490,-0.902100,0.354653,0.476669,-0.134831,-0.052323,0.129113,0.000655,-0.009320,-0.000490
1756073255.639685,0.185884,0.000177,-1.014380,-0.004948,0.431808,-0.049819,-0.007962,0.008288,0.000697,-0.014114,-0.000490,-0.720309,0.713056,0.436831,-0.063475,0.030761,-0.001912,0.000601,-0.014114,-0.000490,-0.922576,-0.361282,0.489776,-0.104154,-0.072457,-0.083628,0.000680,-0.014114,-0.000490,-0.922151,0.350681,0.493278,-0.143063,-0.033453,0.112794,0.000677,-0.014114,-0.000490
1756073255.738086,0.182225,0.000247,-1.017560,-0.005112,0.432719,-0.053216,0.000101,0.021122,0.000695,-0.017774,-0.000419,-0.724129,0.714710,0.437329,-0.054541,0.028551,0.019049,0.000604,-0.017774,-0.000419,-0.928535,-0.366531,0.485970,-0.094182,-0.085485,-0.034455,0.000677,-0.017774,-0.000419,-0.930612,0.347609,0.496210,-0.145435,-0.025582,-0.022203,0.000681,-0.017774,-0.000419
1756073255.842262,0.176634,0.000320,-1.021809,-0.005133,0.434289,-0.088068,0.001527,0.030732,0.000684,-0.023365,-0.000347,-0.727897,0.715501,0.439259,-0.074177,0.006360,0.044963,0.000590,-0.023365,-0.000347,-0.931713,-0.368194,0.485639,-0.011201,0.052844,-0.005377,0.000669,-0.023365,-0.000347,-0.938455,0.349897,0.493224,-0.127331,0.063569,-0.046215,0.000669,-0.023365,-0.000347
1756073256.057734,0.168173,0.000320,-1.026890,-0.005202,0.436076,-0.081101,-0.002744,0.027199,0.000679,-0.031826,-0.000347,-0.733254,0.715589,0.442763,-0.104293,0.000503,0.062744,0.000562,-0.031826,-0.000347,-0.934901,-0.362925,0.485130,-0.110466,0.097643,0.000788,0.000665,-0.031826,-0.000347,-0.945671,0.353194,0.491739,-0.107594,0.037431,-0.008237,0.000626,-0.031826,-0.000347
1756073256.152077,0.168173,0.000320,-1.026890,-0.005202,0.436076,-0.081101,-0.002744,0.027199,0.000461,-0.031826,-0.000347,-0.733254,0.715589,0.442763,-0.104293,0.000503,0.062744,0.000324,-0.031826,-0.000347,-0.934901,-0.362925,0.485130,-0.110466,0.097643,0.000788,0.000404,-0.031826,-0.000347,-0.945671,0.353194,0.491739,-0.107594,0.037431,-0.008237,0.000412,-0.031826,-0.000347
1756073256.320558,0.165503,0.000323,-1.028511,-0.005233,0.436604,-0.081181,-0.000875,0.026076,0.000492,-0.034496,-0.000344,-0.735432,0.715598,0.444028,-0.111246,0.000848,0.063428,0.000362,-0.034496,-0.000344,-0.937576,-0.361072,0.485263,-0.145557,0.086107,0.010299,0.000474,-0.034496,-0.000344,-0.947632,0.353634,0.491678,-0.092281,0.012948,-0.000585,0.000447,-0.034496,-0.000344
1756073256.390522,0.154977,0.000444,-1.034987,-0.005279,0.439601,-0.089995,-0.000140,0.051026,0.000676,-0.045022,-0.000223,-0.744719,0.716169,0.449216,-0.117032,0.003024,0.066445,0.000588,-0.045022,-0.000223,-0.951937,-0.358910,0.483274,-0.158784,-0.002685,-0.084903,0.000663,-0.045022,-0.000223,-0.953739,0.350321,0.491356,-0.083700,-0.087572,-0.014532,0.000661,-0.045022,-0.000223
1756073256.469715,0.150439,0.000447,-1.038723,-0.005288,0.441903,-0.096771,-0.000227,0.060391,0.000677,-0.049560,-0.000219,-0.749420,0.716082,0.451864,-0.117539,-0.004569,0.066382,0.000590,-0.049560,-0.000219,-0.957143,-0.358722,0.479520,-0.115781,0.016283,-0.096897,0.000662,-0.049560,-0.000219,-0.957913,0.347515,0.490959,-0.117067,-0.056765,0.003185,0.000661,-0.049560,-0.000219
1756073256.575405,0.147001,0.000447,-1.042724,-0.005323,0.444304,-0.100762,-0.002279,0.058591,0.000546,-0.052998,-0.000219,-0.754152,0.715616,0.454448,-0.119937,-0.021441,0.060977,0.000493,-0.052998,-0.000219,-0.960972,-0.357723,0.475495,-0.076424,0.020712,-0.104949,0.000540,-0.052998,-0.000219,-0.963392,0.345974,0.491891,-0.153163,-0.023076,0.035961,0.000535,-0.052998,-0.000219
1756073256.650568,0.144376,0.000447,-1.048443,-0.005312,0.447604,-0.091418,0.003443,0.052978,0.000657,-0.055623,-0.000219,-0.761149,0.713529,0.457345,-0.096758,-0.018271,0.037830,0.000574,-0.055623,-0.000219,-0.964904,-0.357364,0.469539,-0.067564,-0.004405,-0.090479,0.000637,-0.055623,-0.000219,-0.973381,0.345327,0.494157,-0.151128,0.013723,0.036072,0.000644,-0.055623,-0.000219
1756073256.745008,0.120024,0.001152,-1.069455,-0.004950,0.461026,-0.098859,0.008177,0.060972,0.000383,-0.079975,0.000485,-0.785209,0.714995,0.469126,-0.144304,0.007515,0.064007,0.000381,-0.079975,0.000485,-0.993079,-0.342100,0.471169,-0.180059,0.103560,0.024826,0.000380,-0.079975,0.000485,-0.995178,0.352659,0.490607,-0.076228,-0.056949,-0.013912,0.000381,-0.079975,0.000485
1756073256.798087,0.111979,0.001222,-1.075819,-0.005055,0.464692,-0.111195,-0.015016,0.058327,0.000643,-0.088020,0.000555,-0.794072,0.714568,0.472400,-0.138141,-0.002948,0.049561,0.000569,-0.088020,0.000555,-1.002696,-0.338756,0.471734,-0.144449,0.004802,-0.003755,0.000623,-0.088020,0.000555,-1.000142,0.347223,0.490605,-0.095339,-0.084487,0.022877,0.000623,-0.088020,0.000555
1756073256.905922,0.102301,0.001222,-1.084445,-0.005421,0.469072,-0.102256,0.004005,0.051976,0.000631,-0.097697,0.000555,-0.803881,0.714395,0.475487,-0.115714,-0.037672,0.034954,0.000553,-0.097697,0.000555,-1.011699,-0.339056,0.471698,-0.087368,0.022494,0.020149,0.000615,-0.097697,0.000555,-1.009602,0.344772,0.496299,-0.135070,0.014272,0.101068,0.000608,-0.097697,0.000555
1756073257.088424,0.095864,0.001222,-1.090281,-0.005331,0.472473,-0.090639,-0.001433,0.070752,0.000636,-0.104135,0.000555,-0.810600,0.712710,0.477492,-0.114930,0.002968,0.016234,0.000565,-0.104135,0.000555,-1.018073,-0.338972,0.472539,-0.129190,-0.039477,-0.022975,0.000614,-0.104135,0.000555,-1.018248,0.346277,0.502710,-0.147234,0.022911,0.102236,0.000621,-0.104135,0.000555
1756073257.243406,0.095864,0.001222,-1.090281,-0.005331,0.472473,-0.090639,-0.001433,0.070752,0.000572,-0.104135,0.000555,-0.810600,0.712710,0.477492,-0.114930,0.002968,0.016234,0.000500,-0.104135,0.000555,-1.018073,-0.338972,0.472539,-0.129190,-0.039477,-0.022975,0.000564,-0.104135,0.000555,-1.018248,0.346277,0.502710,-0.147234,0.022911,0.102236,0.000537,-0.104135,0.000555
1756073257.320919,0.093394,0.001222,-1.092246,-0.005418,0.473980,-0.104462,-0.005740,0.076927,0.000606,-0.106605,0.000555,-0.812859,0.713015,0.477759,-0.111321,0.019681,0.015158,0.000565,-0.106605,0.000555,-1.020692,-0.339675,0.471987,-0.130385,-0.027738,-0.027005,0.000575,-0.106605,0.000555,-1.021140,0.346633,0.504591,-0.141870,0.015504,0.088992,0.000604,-0.106605,0.000555
1756073257.426936,0.090710,0.001222,-1.094540,-0.005570,0.475583,-0.121279,-0.009387,0.080196,0.000576,-0.109289,0.000556,-0.815108,0.713460,0.478205,-0.114968,0.023491,0.026049,0.000520,-0.109289,0.000556,-1.023251,-0.340066,0.471547,-0.127050,-0.018399,-0.018488,0.000559,-0.109289,0.000556,-1.023841,0.346949,0.506217,-0.130946,0.016294,0.077010,0.000565,-0.109289,0.000556
1756073257.584476,0.084843,0.001247,-1.099993,-0.006254,0.478214,-0.135981,-0.016621,0.060156,0.001140,-0.115156,0.000580,-0.820129,0.714568,0.479510,-0.130665,0.028972,0.037674,0.000956,-0.115156,0.000580,-1.028354,-0.340714,0.471208,-0.127213,-0.005256,0.001119,0.001065,-0.115156,0.000580,-1.028915,0.347481,0.508948,-0.127379,0.008431,0.063450,0.001113,-0.115156,0.000580
1756073257.609948,0.070583,0.001460,-1.112117,-0.006271,0.483475,-0.116171,-0.006955,0.053183,0.000000,-0.129416,0.000793,-0.833569,0.716999,0.482070,-0.123719,0.014536,0.012725,0.000000,-0.129416,0.000793,-1.040866,-0.336153,0.472532,-0.142778,0.049782,0.022464,0.000000,-0.129416,0.000793,-1.042772,0.345271,0.514482,-0.140223,-0.045875,0.051139,0.000000,-0.129416,0.000793
1756073257.691941,0.037288,0.001476,-1.139343,-0.008478,0.494681,-0.121557,0.006619,0.062788,0.000000,-0.162711,0.000809,-0.860996,0.720518,0.485796,-0.120270,0.036127,0.001755,0.000000,-0.162711,0.000809,-1.074709,-0.342082,0.480611,-0.136967,-0.013646,0.055926,0.000000,-0.162711,0.000809,-1.070560,0.343831,0.532491,-0.110117,0.058749,0.089350,0.000000,-0.162711,0.000809
1756073257.790126,0.029157,0.001476,-1.147523,-0.008771,0.497939,-0.157477,-0.018840,0.019932,0.000000,-0.170842,0.000809,-0.867666,0.721964,0.485142,-0.094918,0.015110,-0.014252,0.000000,-0.170842,0.000809,-1.083288,-0.342084,0.483411,-0.155850,0.003129,0.020097,0.000000,-0.170842,0.000809,-1.076548,0.347245,0.535339,-0.076548,0.027859,0.021661,0.000000,-0.170842,0.000809
1756073257.905458,0.019859,0.001476,-1.156218,-0.009613,0.498122,-0.075714,-0.002089,0.001369,0.000356,-0.180140,0.000809,-0.873796,0.722168,0.483687,-0.071200,0.005311,-0.027315,0.000363,-0.180140,0.000809,-1.092725,-0.343154,0.482688,-0.080855,-0.020055,-0.016729,0.000356,-0.180140,0.000809,-1.083292,0.346433,0.534377,-0.093676,-0.004057,-0.020446,0.000361,-0.180140,0.000809
1756073257.990456,0.015353,0.001476,-1.160566,-0.009824,0.498364,-0.072590,-0.004835,0.006336,0.000000,-0.184646,0.000809,-0.877554,0.722419,0.481817,-0.052703,-0.001275,-0.031373,0.000000,-0.184646,0.000809,-1.097032,-0.343142,0.481973,-0.067993,0.022805,-0.003668,0.000000,-0.184646,0.000809,-1.088284,0.346319,0.532309,-0.052606,-0.007871,-0.050679,0.000000,-0.184646,0.000809
1756073258.140108,0.010770,0.001476,-1.165669,-0.010213,0.498178,-0.105698,-0.011159,-0.031620,0.000440,-0.189229,0.000809,-0.880870,0.722517,0.480583,-0.071261,0.012902,-0.020312,0.000418,-0.189229,0.000809,-1.102015,-0.341925,0.481203,-0.110538,0.008082,-0.046683,0.000433,-0.189229,0.000809,-1.089359,0.344382,0.528538,-0.018167,-0.045861,-0.058519,0.000433,-0.189229,0.000809
1756073258.281080,0.006910,0.001476,-1.170287,-0.010997,0.495560,-0.060395,-0.011200,-0.050718,0.000512,-0.193089,0.000809,-0.885536,0.723615,0.477935,-0.059381,0.010889,-0.052223,0.000476,-0.193089,0.000809,-1.107570,-0.341712,0.477108,-0.073611,0.005381,-0.074128,0.000496,-0.193089,0.000809,-1.091995,0.343319,0.524090,-0.038992,0.000610,-0.073597,0.000501,-0.193089,0.000809
1756073258.392891,0.006910,0.001476,-1.170287,-0.010997,0.495560,-0.060395,-0.011200,-0.050718,0.000429,-0.193089,0.000809,-0.885536,0.723615,0.477935,-0.059381,0.010889,-0.052223,0.000409,-0.193089,0.000809,-1.107570,-0.341712,0.477108,-0.073611,0.005381,-0.074128,0.000423,-0.193089,0.000809,-1.091995,0.343319,0.524090,-0.038992,0.000610,-0.073597,0.000419,-0.193089,0.000809
1756073258.533314,0.006196,0.001476,-1.171338,-0.011214,0.494525,-0.047294,-0.010310,-0.052066,0.000499,-0.193802,0.000809,-0.886665,0.723814,0.476811,-0.054275,0.008740,-0.057877,0.000458,-0.193802,0.000809,-1.108917,-0.341541,0.475617,-0.062413,0.010965,-0.073673,0.000488,-0.193802,0.000809,-1.092874,0.343454,0.522648,-0.048229,0.010376,-0.071643,0.000484,-0.193802,0.000809
1756073258.561607,0.005795,0.001476,-1.172138,-0.011383,0.493463,-0.035672,-0.006800,-0.054001,0.000000,-0.194204,0.000809,-0.887597,0.723910,0.475639,-0.041894,0.002480,-0.058796,0.000000,-0.194204,0.000809,-1.109992,-0.341221,0.474175,-0.049512,0.018954,-0.071390,0.000000,-0.194204,0.000809,-1.093879,0.343733,0.521245,-0.049685,0.015396,-0.068673,0.000000,-0.194204,0.000809
1756073258.589437,0.004415,0.001476,-1.180018,-0.012495,0.484911,-0.063592,-0.003528,-0.026650,0.000000,-0.195584,0.000809,-0.894821,0.722975,0.468416,-0.066868,0.008650,-0.008664,0.000000,-0.195584,0.000809,-1.118839,-0.337492,0.457742,-0.066928,-0.007354,-0.058297,0.000000,-0.195584,0.000809,-1.098543,0.343103,0.510512,-0.029708,-0.018750,-0.025319,0.000000,-0.195584,0.000809
1756073258.707811,0.000628,0.001476,-1.185461,-0.013050,0.481305,-0.066697,-0.013833,-0.067510,0.000574,-0.199371,0.000809,-0.900274,0.724346,0.467315,-0.073493,0.034644,-0.038369,0.000512,-0.199371,0.000809,-1.125093,-0.337731,0.453545,-0.089601,0.002621,-0.071137,0.000556,-0.199371,0.000809,-1.102825,0.342456,0.509827,-0.085860,0.009766,-0.013821,0.000552,-0.199371,0.000809
1756073258.846910,-0.003437,0.001476,-1.188504,-0.013620,0.477204,-0.040580,-0.008845,-0.068872,0.000554,-0.203436,0.000809,-0.903487,0.725885,0.464692,-0.033367,0.021535,-0.050581,0.000512,-0.203436,0.000809,-1.128691,-0.336994,0.449339,-0.032214,0.017491,-0.065411,0.000531,-0.203436,0.000809,-1.107682,0.342256,0.506916,-0.049512,-0.017622,-0.071079,0.000541,-0.203436,0.000809
1756073258.890945,-0.007702,0.001476,-1.190420,-0.013798,0.473098,-0.015275,0.009884,-0.065950,0.000000,-0.207701,0.000809,-0.904487,0.726158,0.462013,-0.025737,-0.000728,-0.036362,0.000000,-0.207701,0.000809,-1.130953,-0.336807,0.445296,-0.051204,-0.011416,-0.068852,0.000000,-0.207701,0.000809,-1.107570,0.339764,0.501190,0.012119,-0.061516,-0.085738,0.000000,-0.207701,0.000809
1756073259.034532,-0.012080,0.001476,-1.193359,-0.014032,0.466670,-0.066044,-0.023645,-0.123616,0.000581,-0.212079,0.000809,-0.909155,0.726693,0.460844,-0.097048,0.019992,-0.020171,0.000521,-0.212079,0.000809,-1.137063,-0.338363,0.440289,-0.105978,-0.018828,-0.092183,0.000565,-0.212079,0.000809,-1.108517,0.337498,0.498414,-0.051204,0.002993,-0.001603,0.000556,-0.212079,0.000809
1756073259.141975,-0.012592,0.001476,-1.196029,-0.015013,0.459519,-0.039735,-0.014986,-0.110719,0.001410,-0.212591,0.000809,-0.915181,0.727069,0.456930,-0.074889,-0.003534,-0.080767,0.001241,-0.212591,0.000809,-1.141313,-0.339269,0.434548,-0.053956,-0.012798,-0.091685,0.001355,-0.212591,0.000809,-1.113906,0.338503,0.495152,-0.075407,-0.003780,-0.099137,0.001375,-0.212591,0.000809
1756073259.236016,-0.012592,0.001476,-1.197174,-0.015219,0.453457,0.018891,0.016373,-0.104417,0.001347,-0.212591,0.000809,-0.918225,0.726341,0.451991,-0.025231,-0.019972,-0.082048,0.001196,-0.212591,0.000809,-1.142953,-0.339581,0.429780,0.003564,0.013156,-0.072055,0.001298,-0.212591,0.000809,-1.114365,0.337292,0.486514,0.004536,-0.027750,-0.143439,0.001312,-0.212591,0.000809
